genome_id,genome_name,species,cluster,cluster_size,genome_length,n_contigs,file,status
1280.30224,Staphylococcus aureus strain HICF0691,Staphylococcus aureus,hc10:13335,1,2770686,53,genomes/1280.30224.fna,ok
1280.30225,Staphylococcus aureus strain HICF0684,Staphylococcus aureus,hc10:18249,1,2773460,53,genomes/1280.30225.fna,ok
1280.30228,Staphylococcus aureus strain HICF0685,Staphylococcus aureus,hc10:14002,1,2774387,58,genomes/1280.30228.fna,ok
1280.30229,Staphylococcus aureus strain HICF0687,Staphylococcus aureus,hc10:14003,1,2775838,67,genomes/1280.30229.fna,ok
1280.30230,Staphylococcus aureus strain HICF0686,Staphylococcus aureus,hc10:13336,1,2828367,90,genomes/1280.30230.fna,ok
1280.30232,Staphylococcus aureus strain HICF0690,Staphylococcus aureus,hc10:18253,1,2731748,33,genomes/1280.30232.fna,ok
1280.30233,Staphylococcus aureus strain HICF0682,Staphylococcus aureus,hc10:18254,1,2764364,55,genomes/1280.30233.fna,ok
1280.30234,Staphylococcus aureus strain HICF0698,Staphylococcus aureus,hc10:18255,2,2769739,54,genomes/1280.30234.fna,ok
1280.30235,Staphylococcus aureus strain HICF0693,Staphylococcus aureus,hc10:18256,1,2733787,51,genomes/1280.30235.fna,ok
1280.30237,Staphylococcus aureus strain HICF0695,Staphylococcus aureus,hc10:13285,19,2744348,53,genomes/1280.30237.fna,ok
1280.30238,Staphylococcus aureus strain HICF0708,Staphylococcus aureus,hc10:13029,3,2811211,61,genomes/1280.30238.fna,ok
1280.30239,Staphylococcus aureus strain HICF0707,Staphylococcus aureus,hc10:13054,2,2722004,48,genomes/1280.30239.fna,ok
1280.30241,Staphylococcus aureus strain HICF0706,Staphylococcus aureus,hc10:13098,1,2783852,59,genomes/1280.30241.fna,ok
1280.30242,Staphylococcus aureus strain HICF0710,Staphylococcus aureus,hc10:13099,1,2766047,94,genomes/1280.30242.fna,ok
1280.30243,Staphylococcus aureus strain HICF0712,Staphylococcus aureus,hc10:14004,1,2799185,61,genomes/1280.30243.fna,ok
1280.30247,Staphylococcus aureus strain HICF0716,Staphylococcus aureus,hc10:14006,1,2729698,66,genomes/1280.30247.fna,ok
1280.30248,Staphylococcus aureus strain HICF0714,Staphylococcus aureus,hc10:18258,1,2790255,61,genomes/1280.30248.fna,ok
1280.30249,Staphylococcus aureus strain HICF0699,Staphylococcus aureus,hc10:18259,1,2755707,37,genomes/1280.30249.fna,ok
1280.30250,Staphylococcus aureus strain HICF0696,Staphylococcus aureus,hc10:14007,1,2825642,56,genomes/1280.30250.fna,ok
1280.30251,Staphylococcus aureus strain HICF0697,Staphylococcus aureus,hc10:13101,1,2709036,56,genomes/1280.30251.fna,ok
1280.30252,Staphylococcus aureus strain HICF0700,Staphylococcus aureus,hc10:13102,1,2748864,60,genomes/1280.30252.fna,ok
1280.30254,Staphylococcus aureus strain HICF0703,Staphylococcus aureus,hc10:13104,1,2751440,65,genomes/1280.30254.fna,ok
1280.30255,Staphylococcus aureus strain HICF0702,Staphylococcus aureus,hc10:13105,1,2826312,61,genomes/1280.30255.fna,ok
1280.30257,Staphylococcus aureus strain HICF0725,Staphylococcus aureus,hc10:13107,1,2751053,56,genomes/1280.30257.fna,ok
1280.30259,Staphylococcus aureus strain HICF0722,Staphylococcus aureus,hc10:13109,1,2827756,106,genomes/1280.30259.fna,ok
1280.30260,Staphylococcus aureus strain HICF0724,Staphylococcus aureus,hc10:13110,1,2771880,63,genomes/1280.30260.fna,ok
1280.30265,Staphylococcus aureus strain HICF0735,Staphylococcus aureus,hc10:13115,1,2753315,62,genomes/1280.30265.fna,ok
1280.30266,Staphylococcus aureus strain HICF0738,Staphylococcus aureus,hc10:13116,1,2759211,61,genomes/1280.30266.fna,ok
1280.30268,Staphylococcus aureus strain HICF0728,Staphylococcus aureus,hc10:13118,1,2834917,35,genomes/1280.30268.fna,ok
1280.30269,Staphylococcus aureus strain HICF0729,Staphylococcus aureus,hc10:13119,1,2740359,62,genomes/1280.30269.fna,ok
1280.30271,Staphylococcus aureus strain HICF0731,Staphylococcus aureus,hc10:13121,1,2737942,42,genomes/1280.30271.fna,ok
1280.30273,Staphylococcus aureus strain HICF0730,Staphylococcus aureus,hc10:13123,1,2749783,93,genomes/1280.30273.fna,ok
1280.30275,Staphylococcus aureus strain HICF0718,Staphylococcus aureus,hc10:13125,1,2770222,69,genomes/1280.30275.fna,ok
1280.30276,Staphylococcus aureus strain HICF0720,Staphylococcus aureus,hc10:13126,1,2724129,67,genomes/1280.30276.fna,ok
1280.30279,Staphylococcus aureus strain HICF0740,Staphylococcus aureus,hc10:13129,1,2793029,82,genomes/1280.30279.fna,ok
1280.30281,Staphylococcus aureus strain HICF0742,Staphylococcus aureus,hc10:18260,1,2784217,47,genomes/1280.30281.fna,ok
1280.30283,Staphylococcus aureus strain HICF0752,Staphylococcus aureus,hc10:13131,1,2882276,61,genomes/1280.30283.fna,ok
1280.30284,Staphylococcus aureus strain HICF0754,Staphylococcus aureus,hc10:13132,1,2792018,77,genomes/1280.30284.fna,ok
1280.30285,Staphylococcus aureus strain HICF0747,Staphylococcus aureus,hc10:13133,1,2804423,73,genomes/1280.30285.fna,ok
1280.30286,Staphylococcus aureus strain HICF0743,Staphylococcus aureus,hc10:13134,2,2747442,87,genomes/1280.30286.fna,ok
1280.30287,Staphylococcus aureus strain HICF0751,Staphylococcus aureus,hc10:14008,1,2748113,31,genomes/1280.30287.fna,ok
1280.30289,Staphylococcus aureus strain HICF0761,Staphylococcus aureus,hc10:13878,24,2772973,53,genomes/1280.30289.fna,ok
1280.30294,Staphylococcus aureus strain HICF0762,Staphylococcus aureus,hc10:13342,1,2727339,69,genomes/1280.30294.fna,ok
1280.30297,Staphylococcus aureus strain HICF0755,Staphylococcus aureus,hc10:18263,1,2837556,75,genomes/1280.30297.fna,ok
1280.30298,Staphylococcus aureus strain HICF0756,Staphylococcus aureus,hc10:18264,1,2818385,68,genomes/1280.30298.fna,ok
1280.30299,Staphylococcus aureus strain HICF0757,Staphylococcus aureus,hc10:18265,1,2684085,55,genomes/1280.30299.fna,ok
1280.30301,Staphylococcus aureus strain HICF0778,Staphylococcus aureus,hc10:18267,1,2790417,35,genomes/1280.30301.fna,ok
1280.30304,Staphylococcus aureus strain HICF0774,Staphylococcus aureus,hc10:13135,1,2743310,51,genomes/1280.30304.fna,ok
1280.30308,Staphylococcus aureus strain HICF0777,Staphylococcus aureus,hc10:18273,1,2771811,67,genomes/1280.30308.fna,ok
1280.30312,Staphylococcus aureus strain HICF0785,Staphylococcus aureus,hc10:13136,1,2755025,68,genomes/1280.30312.fna,ok
1280.30313,Staphylococcus aureus strain HICF0788,Staphylococcus aureus,hc10:13137,1,2754268,74,genomes/1280.30313.fna,ok
1280.30316,Staphylococcus aureus strain HICF0781,Staphylococcus aureus,hc10:13140,1,2692639,58,genomes/1280.30316.fna,ok
1280.30319,Staphylococcus aureus strain HICF0791,Staphylococcus aureus,hc10:18277,1,2825405,58,genomes/1280.30319.fna,ok
1280.30320,Staphylococcus aureus strain HICF0786,Staphylococcus aureus,hc10:14014,1,2757662,59,genomes/1280.30320.fna,ok
1280.30323,Staphylococcus aureus strain HICF0799,Staphylococcus aureus,hc10:13141,1,2770267,45,genomes/1280.30323.fna,ok
1280.30324,Staphylococcus aureus strain HICF0807,Staphylococcus aureus,hc10:13142,2,2765610,69,genomes/1280.30324.fna,ok
1280.30325,Staphylococcus aureus strain HICF0798,Staphylococcus aureus,hc10:13143,1,2783671,107,genomes/1280.30325.fna,ok
1280.30326,Staphylococcus aureus strain HICF0806,Staphylococcus aureus,hc10:13144,2,2781102,63,genomes/1280.30326.fna,ok
1280.30327,Staphylococcus aureus strain HICF0797,Staphylococcus aureus,hc10:13145,1,2738245,71,genomes/1280.30327.fna,ok
1280.30330,Staphylococcus aureus strain HICF0794,Staphylococcus aureus,hc10:14018,1,2742674,40,genomes/1280.30330.fna,ok
1280.30331,Staphylococcus aureus strain HICF0796,Staphylococcus aureus,hc10:18279,1,2713073,62,genomes/1280.30331.fna,ok
1280.30333,Staphylococcus aureus strain HICF0820,Staphylococcus aureus,hc10:18281,1,2731871,87,genomes/1280.30333.fna,ok
1280.30334,Staphylococcus aureus strain HICF0819,Staphylococcus aureus,hc10:18282,1,2771084,61,genomes/1280.30334.fna,ok
1280.30335,Staphylococcus aureus strain HICF0821,Staphylococcus aureus,hc10:14019,1,2785421,84,genomes/1280.30335.fna,ok
1280.30336,Staphylococcus aureus strain HICF0817,Staphylococcus aureus,hc10:14020,1,2790574,60,genomes/1280.30336.fna,ok
1280.30337,Staphylococcus aureus strain HICF0816,Staphylococcus aureus,hc10:18283,1,2741190,43,genomes/1280.30337.fna,ok
1280.30338,Staphylococcus aureus strain HICF0814,Staphylococcus aureus,hc10:18284,1,2754803,39,genomes/1280.30338.fna,ok
1280.30339,Staphylococcus aureus strain HICF0810,Staphylococcus aureus,hc10:13146,1,2742991,58,genomes/1280.30339.fna,ok
1280.30341,Staphylococcus aureus strain HICF0813,Staphylococcus aureus,hc10:13148,1,2749474,50,genomes/1280.30341.fna,ok
1280.30342,Staphylococcus aureus strain HICF0815,Staphylococcus aureus,hc10:13149,1,2770325,45,genomes/1280.30342.fna,ok
1280.30343,Staphylococcus aureus strain HICF0809,Staphylococcus aureus,hc10:13150,1,2782380,121,genomes/1280.30343.fna,ok
1280.30344,Staphylococcus aureus strain HICF0828,Staphylococcus aureus,hc10:13151,1,2747519,67,genomes/1280.30344.fna,ok
1280.30345,Staphylococcus aureus strain HICF0831,Staphylococcus aureus,hc10:13152,1,2703333,48,genomes/1280.30345.fna,ok
1280.30346,Staphylococcus aureus strain HICF0824,Staphylococcus aureus,hc10:13344,1,2744786,75,genomes/1280.30346.fna,ok
1280.30348,Staphylococcus aureus strain HICF0829,Staphylococcus aureus,hc10:13346,1,2726042,50,genomes/1280.30348.fna,ok
1280.30350,Staphylococcus aureus strain HICF0823,Staphylococcus aureus,hc10:13153,1,2795413,65,genomes/1280.30350.fna,ok
1280.30351,Staphylococcus aureus strain HICF0822,Staphylococcus aureus,hc10:13154,1,2784599,65,genomes/1280.30351.fna,ok
1280.30352,Staphylococcus aureus strain HICF0833,Staphylococcus aureus,hc10:13114,2,2746227,39,genomes/1280.30352.fna,ok
1280.30354,Staphylococcus aureus strain HICF0832,Staphylococcus aureus,hc10:13157,1,2809725,70,genomes/1280.30354.fna,ok
1280.30356,Staphylococcus aureus strain HICF0845,Staphylococcus aureus,hc10:13159,1,2718192,35,genomes/1280.30356.fna,ok
1280.30358,Staphylococcus aureus strain HICF0844,Staphylococcus aureus,hc10:13348,1,2857103,107,genomes/1280.30358.fna,ok
1280.30359,Staphylococcus aureus strain HICF0846,Staphylococcus aureus,hc10:13349,1,2808609,93,genomes/1280.30359.fna,ok
1280.30360,Staphylococcus aureus strain HICF0834,Staphylococcus aureus,hc10:13161,1,2788884,54,genomes/1280.30360.fna,ok
1280.30361,Staphylococcus aureus strain HICF0841,Staphylococcus aureus,hc10:13162,1,2789412,46,genomes/1280.30361.fna,ok
1280.30364,Staphylococcus aureus strain HICF0840,Staphylococcus aureus,hc10:13050,4,2798617,63,genomes/1280.30364.fna,ok
1280.30366,Staphylococcus aureus strain HICF0858,Staphylococcus aureus,hc10:13034,5,2680540,65,genomes/1280.30366.fna,ok
1280.30369,Staphylococcus aureus strain HICF0856,Staphylococcus aureus,hc10:13170,1,2786354,64,genomes/1280.30369.fna,ok
1280.30371,Staphylococcus aureus strain HICF0851,Staphylococcus aureus,hc10:13350,1,2764345,81,genomes/1280.30371.fna,ok
1280.30372,Staphylococcus aureus strain HICF0855,Staphylococcus aureus,hc10:13351,1,2827377,107,genomes/1280.30372.fna,ok
1280.30373,Staphylococcus aureus strain HICF0849,Staphylococcus aureus,hc10:13352,1,2767416,69,genomes/1280.30373.fna,ok
1280.30374,Staphylococcus aureus strain HICF0848,Staphylococcus aureus,hc10:13353,1,2723973,68,genomes/1280.30374.fna,ok
1280.30376,Staphylococcus aureus strain HICF0860,Staphylococcus aureus,hc10:13173,1,2717300,45,genomes/1280.30376.fna,ok
1280.30377,Staphylococcus aureus strain HICF0862,Staphylococcus aureus,hc10:13174,1,2769409,57,genomes/1280.30377.fna,ok
1280.30378,Staphylococcus aureus strain HICF0863,Staphylococcus aureus,hc10:13175,1,2820694,65,genomes/1280.30378.fna,ok
1280.30379,Staphylococcus aureus strain HICF0861,Staphylococcus aureus,hc10:13176,1,2760302,58,genomes/1280.30379.fna,ok
1280.30381,Staphylococcus aureus strain HICF0865,Staphylococcus aureus,hc10:13178,1,2733674,69,genomes/1280.30381.fna,ok
1280.30382,Staphylococcus aureus strain HICF0866,Staphylococcus aureus,hc10:13179,1,2806954,54,genomes/1280.30382.fna,ok
1280.30384,Staphylococcus aureus strain HICF0868,Staphylococcus aureus,hc10:13355,1,2717777,55,genomes/1280.30384.fna,ok
1280.30385,Staphylococcus aureus strain HICF0869,Staphylococcus aureus,hc10:13308,3,2719270,72,genomes/1280.30385.fna,ok
1280.30387,Staphylococcus aureus strain HICF0854,Staphylococcus aureus,hc10:13358,1,2740573,53,genomes/1280.30387.fna,ok
1280.30390,Staphylococcus aureus strain HICF0884,Staphylococcus aureus,hc10:13181,1,2777020,70,genomes/1280.30390.fna,ok
1280.30391,Staphylococcus aureus strain HICF0885,Staphylococcus aureus,hc10:13182,1,2705767,69,genomes/1280.30391.fna,ok
1280.30393,Staphylococcus aureus strain HICF0878,Staphylococcus aureus,hc10:18763,1,2715983,68,genomes/1280.30393.fna,ok
1280.30394,Staphylococcus aureus strain HICF0874,Staphylococcus aureus,hc10:18764,1,2720174,83,genomes/1280.30394.fna,ok
1280.30395,Staphylococcus aureus strain HICF0871,Staphylococcus aureus,hc10:18765,1,2785689,53,genomes/1280.30395.fna,ok
1280.30397,Staphylococcus aureus strain HICF0875,Staphylococcus aureus,hc10:18767,2,2781657,65,genomes/1280.30397.fna,ok
1280.30398,Staphylococcus aureus strain HICF0872,Staphylococcus aureus,hc10:18768,1,2753466,58,genomes/1280.30398.fna,ok
1280.30401,Staphylococcus aureus strain HICF0891,Staphylococcus aureus,hc10:18771,1,2741313,54,genomes/1280.30401.fna,ok
1280.30402,Staphylococcus aureus strain HICF0898,Staphylococcus aureus,hc10:18772,1,2743548,73,genomes/1280.30402.fna,ok
1280.30403,Staphylococcus aureus strain HICF0896,Staphylococcus aureus,hc10:18773,1,2714437,46,genomes/1280.30403.fna,ok
1280.30404,Staphylococcus aureus strain HICF0897,Staphylococcus aureus,hc10:18774,1,2783112,82,genomes/1280.30404.fna,ok
1280.30406,Staphylococcus aureus strain HICF0890,Staphylococcus aureus,hc10:18776,1,2801071,79,genomes/1280.30406.fna,ok
1280.30407,Staphylococcus aureus strain HICF0892,Staphylococcus aureus,hc10:18777,1,2740379,51,genomes/1280.30407.fna,ok
1280.30408,Staphylococcus aureus strain HICF0887,Staphylococcus aureus,hc10:18778,1,2751673,94,genomes/1280.30408.fna,ok
1280.30409,Staphylococcus aureus strain HICF0893,Staphylococcus aureus,hc10:18779,1,2812416,71,genomes/1280.30409.fna,ok
1280.30410,Staphylococcus aureus strain HICF0905,Staphylococcus aureus,hc10:13360,1,2810351,62,genomes/1280.30410.fna,ok
1280.30411,Staphylococcus aureus strain HICF0906,Staphylococcus aureus,hc10:13361,1,2780127,34,genomes/1280.30411.fna,ok
1280.30412,Staphylococcus aureus strain HICF0904,Staphylococcus aureus,hc10:18780,1,2903130,114,genomes/1280.30412.fna,ok
1280.30413,Staphylococcus aureus strain HICF0910,Staphylococcus aureus,hc10:18781,1,2667528,66,genomes/1280.30413.fna,ok
1280.30414,Staphylococcus aureus strain HICF0908,Staphylococcus aureus,hc10:18782,1,2763072,73,genomes/1280.30414.fna,ok
1280.30415,Staphylococcus aureus strain HICF0909,Staphylococcus aureus,hc10:18783,1,2770908,52,genomes/1280.30415.fna,ok
1280.30417,Staphylococcus aureus strain HICF0915,Staphylococcus aureus,hc10:13363,1,2756811,67,genomes/1280.30417.fna,ok
1280.30418,Staphylococcus aureus strain HICF0913,Staphylococcus aureus,hc10:13364,1,2771619,49,genomes/1280.30418.fna,ok
1280.30419,Staphylococcus aureus strain HICF0916,Staphylococcus aureus,hc10:18784,1,2745348,43,genomes/1280.30419.fna,ok
1280.30420,Staphylococcus aureus strain HICF0903,Staphylococcus aureus,hc10:18785,1,2750434,43,genomes/1280.30420.fna,ok
1280.30422,Staphylococcus aureus strain HICF0919,Staphylococcus aureus,hc10:14022,1,2762604,47,genomes/1280.30422.fna,ok
1280.30424,Staphylococcus aureus strain HICF0927,Staphylococcus aureus,hc10:18285,1,2721911,29,genomes/1280.30424.fna,ok
1280.30425,Staphylococcus aureus strain HICF0925,Staphylococcus aureus,hc10:18286,1,2777525,34,genomes/1280.30425.fna,ok
1280.30426,Staphylococcus aureus strain HICF0926,Staphylococcus aureus,hc10:18287,1,2719447,35,genomes/1280.30426.fna,ok
1280.30429,Staphylococcus aureus strain HICF0923,Staphylococcus aureus,hc10:13366,1,2817505,71,genomes/1280.30429.fna,ok
1280.30430,Staphylococcus aureus strain HICF0917,Staphylococcus aureus,hc10:13367,1,2813506,94,genomes/1280.30430.fna,ok
1280.30432,Staphylococcus aureus strain HICF0941,Staphylococcus aureus,hc10:18289,1,2785030,45,genomes/1280.30432.fna,ok
1280.30433,Staphylococcus aureus strain HICF0939,Staphylococcus aureus,hc10:18290,1,2785358,55,genomes/1280.30433.fna,ok
1280.30435,Staphylococcus aureus strain HICF0940,Staphylococcus aureus,hc10:18789,1,2776175,89,genomes/1280.30435.fna,ok
1280.30436,Staphylococcus aureus strain HICF0935,Staphylococcus aureus,hc10:18790,1,2761413,75,genomes/1280.30436.fna,ok
1280.30437,Staphylococcus aureus strain HICF0932,Staphylococcus aureus,hc10:18791,1,2746218,32,genomes/1280.30437.fna,ok
1280.30438,Staphylococcus aureus strain HICF0936,Staphylococcus aureus,hc10:18792,1,2797309,39,genomes/1280.30438.fna,ok
1280.30440,Staphylococcus aureus strain HICF0930,Staphylococcus aureus,hc10:18793,1,2741901,53,genomes/1280.30440.fna,ok
1280.30442,Staphylococcus aureus strain HICF0931,Staphylococcus aureus,hc10:13368,1,2743169,35,genomes/1280.30442.fna,ok
1280.30444,Staphylococcus aureus strain HICF0945,Staphylococcus aureus,hc10:18796,1,2717222,41,genomes/1280.30444.fna,ok
1280.30445,Staphylococcus aureus strain HICF0950,Staphylococcus aureus,hc10:18797,1,2766602,56,genomes/1280.30445.fna,ok
1280.30446,Staphylococcus aureus strain HICF0944,Staphylococcus aureus,hc10:14024,1,2795120,60,genomes/1280.30446.fna,ok
1280.30448,Staphylococcus aureus strain HICF0955,Staphylococcus aureus,hc10:18291,1,2721872,51,genomes/1280.30448.fna,ok
1280.30449,Staphylococcus aureus strain HICF0957,Staphylococcus aureus,hc10:18292,1,2718608,24,genomes/1280.30449.fna,ok
1280.30450,Staphylococcus aureus strain HICF0954,Staphylococcus aureus,hc10:18293,1,2833793,48,genomes/1280.30450.fna,ok
1280.30452,Staphylococcus aureus strain HICF0953,Staphylococcus aureus,hc10:18295,1,2784626,58,genomes/1280.30452.fna,ok
1280.30453,Staphylococcus aureus strain HICF0943,Staphylococcus aureus,hc10:18296,1,2721285,48,genomes/1280.30453.fna,ok
1280.30455,Staphylococcus aureus strain HICF0947,Staphylococcus aureus,hc10:14026,1,2747677,48,genomes/1280.30455.fna,ok
1280.30456,Staphylococcus aureus strain HICF0946,Staphylococcus aureus,hc10:14027,1,2762470,56,genomes/1280.30456.fna,ok
1280.30457,Staphylococcus aureus strain HICF0949,Staphylococcus aureus,hc10:18798,1,2735990,31,genomes/1280.30457.fna,ok
1280.30476,Staphylococcus aureus strain HICF0510,Staphylococcus aureus,nogroup:1280.30476,1,2731084,45,genomes/1280.30476.fna,ok
1280.30477,Staphylococcus aureus strain HICF0528,Staphylococcus aureus,nogroup:1280.30477,1,2750444,64,genomes/1280.30477.fna,ok
1280.30479,Staphylococcus aureus strain HICF0220,Staphylococcus aureus,nogroup:1280.30479,1,2759192,54,genomes/1280.30479.fna,ok
1280.30480,Staphylococcus aureus strain HICF0221,Staphylococcus aureus,nogroup:1280.30480,1,2824826,72,genomes/1280.30480.fna,ok
1280.3350,Staphylococcus aureus strain NRS100,Staphylococcus aureus,hc10:20978,1,2823087,1,genomes/1280.3350.fna,ok
1280.3359,Staphylococcus aureus strain 2395 USA500,Staphylococcus aureus,hc10:20979,1,2988052,2,genomes/1280.3359.fna,ok
1280.3384,Staphylococcus aureus strain USFL094,Staphylococcus aureus,hc10:6141,1,2876544,53,genomes/1280.3384.fna,ok
1280.39445,Staphylococcus aureus AR-0981,Staphylococcus aureus,hc10:4809,1,2900299,62,genomes/1280.39445.fna,ok
