genome_id,genome_name,species,mlst,cgmlst_hc10,genome_length,contigs,genome_quality,checkm_completeness,checkm_contamination
1280.29939,Staphylococcus aureus strain HICF0355,Staphylococcus aureus,MLST.saureus.22,13285,2809480,66,Good,99.81,0
1280.29940,Staphylococcus aureus strain HICF0353,Staphylococcus aureus,MLST.saureus.3305,18748,2735655,75,Good,99.81,0
1280.29941,Staphylococcus aureus strain HICF0351,Staphylococcus aureus,MLST.saureus.338,13923,2732042,95,Good,99.81,0
1280.29942,Staphylococcus aureus strain HICF0349,Staphylococcus aureus,MLST.saureus.22,18709,2819630,49,Good,99.81,0
1280.29943,Staphylococcus aureus strain HICF0338,Staphylococcus aureus,MLST.saureus.22,18706,2817135,66,Good,99.81,0
1280.29944,Staphylococcus aureus strain HICF0352,Staphylococcus aureus,MLST.saureus.36,18751,2844783,79,Good,99.81,0
1280.29945,Staphylococcus aureus strain HICF0357,Staphylococcus aureus,MLST.saureus.59,18752,2672738,82,Good,99.81,0
1280.29946,Staphylococcus aureus strain HICF0337,Staphylococcus aureus,MLST.saureus.22,18753,2791583,83,Good,99.81,0
1280.29947,Staphylococcus aureus strain HICF0336,Staphylococcus aureus,MLST.saureus.22,14942,2771432,59,Good,99.81,0
1280.29948,Staphylococcus aureus strain HICF0345,Staphylococcus aureus,MLST.saureus.59,18754,2796707,86,Good,99.81,0
1280.29949,Staphylococcus aureus strain HICF0340,Staphylococcus aureus,MLST.saureus.45,14943,2745509,42,Good,99.81,0
1280.29950,Staphylococcus aureus strain HICF0343,Staphylococcus aureus,MLST.saureus.59,18755,2672987,90,Good,99.81,0
1280.29951,Staphylococcus aureus strain HICF0344,Staphylococcus aureus,MLST.saureus.22,18706,2817167,69,Good,99.81,0
1280.29952,Staphylococcus aureus strain HICF0341,Staphylococcus aureus,MLST.saureus.22,18757,2805028,71,Good,99.81,0
1280.29953,Staphylococcus aureus strain HICF0339,Staphylococcus aureus,MLST.saureus.22,13924,2726872,51,Good,99.81,0
1280.29954,Staphylococcus aureus strain HICF0362,Staphylococcus aureus,MLST.saureus.45,18758,2749719,35,Good,99.81,0
1280.29955,Staphylococcus aureus strain HICF0363,Staphylococcus aureus,MLST.saureus.59,13897,2677289,80,Good,99.81,0
1280.29956,Staphylococcus aureus strain HICF0361,Staphylococcus aureus,MLST.saureus.22,18759,2779243,56,Good,99.81,0
1280.29957,Staphylococcus aureus strain HICF0364,Staphylococcus aureus,MLST.saureus.30,18760,2760882,60,Good,99.81,0
1280.29958,Staphylococcus aureus strain HICF0358,Staphylococcus aureus,MLST.saureus.8,18761,2755076,57,Good,99.81,0
1280.29959,Staphylococcus aureus strain HICF0366,Staphylococcus aureus,MLST.saureus.8,13926,2847903,92,Good,99.81,0.38
1280.29960,Staphylococcus aureus strain HICF0367,Staphylococcus aureus,MLST.saureus.22,14687,2815816,67,Good,99.81,0
1280.29961,Staphylococcus aureus strain HICF0368,Staphylococcus aureus,MLST.saureus.72,14944,2744917,55,Good,99.81,0
1280.29962,Staphylococcus aureus strain HICF0365,Staphylococcus aureus,MLST.saureus.22,14899,2818811,72,Good,99.81,0
1280.29963,Staphylococcus aureus strain HICF0371,Staphylococcus aureus,MLST.saureus.5,14946,2754148,57,Good,99.81,0
1280.29964,Staphylococcus aureus strain HICF0373,Staphylococcus aureus,MLST.saureus.22,14934,2797151,66,Good,99.81,0
1280.29965,Staphylococcus aureus strain HICF0369,Staphylococcus aureus,MLST.saureus.149,14704,2753238,43,Good,99.81,0
1280.29966,Staphylococcus aureus strain HICF0370,Staphylococcus aureus,MLST.saureus.22,13310,2747742,65,Good,99.81,0
1280.29967,Staphylococcus aureus strain HICF0372,Staphylococcus aureus,MLST.saureus.22,14899,2743926,63,Good,99.81,0
1280.29968,Staphylococcus aureus strain HICF0375,Staphylococcus aureus,MLST.saureus.1,14705,2785839,74,Good,99.81,0
1280.29969,Staphylococcus aureus strain HICF0347,Staphylococcus aureus,MLST.saureus.149,13927,2747231,71,Good,99.81,0
1280.29970,Staphylococcus aureus strain HICF0386,Staphylococcus aureus,MLST.saureus.45,13928,2762595,44,Good,99.81,0
1280.29971,Staphylococcus aureus strain HICF0387,Staphylococcus aureus,MLST.saureus.5,13929,2712700,47,Good,99.81,0
1280.29972,Staphylococcus aureus strain HICF0385,Staphylococcus aureus,MLST.saureus.97,13930,2743063,42,Good,99.81,0
1280.29973,Staphylococcus aureus strain HICF0383,Staphylococcus aureus,MLST.saureus.45,13311,2751951,33,Good,99.81,0
1280.29974,Staphylococcus aureus strain HICF0389,Staphylococcus aureus,MLST.saureus.59,14706,2748586,74,Good,99.81,0
1280.29975,Staphylococcus aureus strain HICF0379,Staphylococcus aureus,MLST.saureus.59,14949,2738816,76,Good,99.81,0
1280.29976,Staphylococcus aureus strain HICF0381,Staphylococcus aureus,MLST.saureus.80,14950,2808449,65,Good,99.81,0
1280.29977,Staphylococcus aureus strain HICF0380,Staphylococcus aureus,MLST.saureus.8,13931,2798699,62,Good,99.81,0
1280.29978,Staphylococcus aureus strain HICF0376,Staphylococcus aureus,MLST.saureus.5,13898,2715270,42,Good,99.81,0
1280.29979,Staphylococcus aureus strain HICF0378,Staphylococcus aureus,MLST.saureus.36,14951,2914805,85,Good,99.81,0
1280.29980,Staphylococcus aureus strain HICF0395,Staphylococcus aureus,MLST.saureus.5,14707,2729532,43,Good,99.81,0.19
1280.29981,Staphylococcus aureus strain HICF0396,Staphylococcus aureus,MLST.saureus.8,13933,2794132,68,Good,99.81,0
1280.29982,Staphylococcus aureus strain HICF0393,Staphylococcus aureus,MLST.saureus.22,13879,2784911,48,Good,99.81,0
1280.29983,Staphylococcus aureus strain HICF0403,Staphylococcus aureus,MLST.saureus.152,14952,2732387,63,Good,99.81,0
1280.29984,Staphylococcus aureus strain HICF0406,Staphylococcus aureus,MLST.saureus.22,14899,2812066,73,Good,99.81,0
1280.29985,Staphylococcus aureus strain HICF0399,Staphylococcus aureus,MLST.saureus.5,14954,2717901,44,Good,99.81,0.38
1280.29986,Staphylococcus aureus strain HICF0401,Staphylococcus aureus,MLST.saureus.59,14689,2739914,92,Good,99.81,0
1280.29987,Staphylococcus aureus strain HICF0391,Staphylococcus aureus,MLST.saureus.6,14709,2765302,42,Good,99.81,0
1280.29988,Staphylococcus aureus strain HICF0398,Staphylococcus aureus,MLST.saureus.149,14710,2753900,51,Good,99.81,0
1280.29989,Staphylococcus aureus strain HICF0397,Staphylococcus aureus,MLST.saureus.22,14899,2809910,72,Good,99.81,0
1280.29990,Staphylococcus aureus strain HICF0390,Staphylococcus aureus,MLST.saureus.97,13312,2753750,93,Good,99.81,0
1280.29991,Staphylococcus aureus strain HICF0382,Staphylococcus aureus,MLST.saureus.22,14956,2753006,55,Good,99.81,0
1280.29992,Staphylococcus aureus strain HICF0411,Staphylococcus aureus,MLST.saureus.1,13935,2709647,33,Good,99.81,0.19
1280.29993,Staphylococcus aureus strain HICF0410,Staphylococcus aureus,MLST.saureus.45,13936,2745271,37,Good,99.81,0.19
1280.29994,Staphylococcus aureus strain HICF0413,Staphylococcus aureus,MLST.saureus.59,14674,2678090,78,Good,99.81,0
1280.29995,Staphylococcus aureus strain HICF0414,Staphylococcus aureus,MLST.saureus.22,13937,2738369,88,Good,99.81,0
1280.29996,Staphylococcus aureus strain HICF0408,Staphylococcus aureus,MLST.saureus.59,14712,2773266,87,Good,99.81,0
1280.29997,Staphylococcus aureus strain HICF0418,Staphylococcus aureus,MLST.saureus.22,14713,2792663,69,Good,99.81,0
1280.29998,Staphylococcus aureus strain HICF0415,Staphylococcus aureus,MLST.saureus.22,14714,2791401,73,Good,99.81,0
1280.29999,Staphylococcus aureus strain HICF0417,Staphylococcus aureus,MLST.saureus.59,14715,2724557,75,Good,99.81,0
1280.30000,Staphylococcus aureus strain HICF0416,Staphylococcus aureus,MLST.saureus.22,14687,2785272,63,Good,99.81,0
1280.30001,Staphylococcus aureus strain HICF0419,Staphylococcus aureus,MLST.saureus.22,13938,2755607,62,Good,99.81,0
1280.30002,Staphylococcus aureus strain HICF0431,Staphylococcus aureus,MLST.saureus.22,13938,2758798,57,Good,99.81,0
1280.30003,Staphylococcus aureus strain HICF0433,Staphylococcus aureus,MLST.saureus.8,13940,2818706,54,Good,99.81,0
1280.30004,Staphylococcus aureus strain HICF0421,Staphylococcus aureus,MLST.saureus.72,14957,2706678,61,Good,99.81,0
1280.30005,Staphylococcus aureus strain HICF0423,Staphylococcus aureus,MLST.saureus.72,14717,2764812,86,Good,99.81,0
1280.30006,Staphylococcus aureus strain HICF0424,Staphylococcus aureus,MLST.saureus.45,14718,2746696,39,Good,99.81,0
1280.30007,Staphylococcus aureus strain HICF0428,Staphylococcus aureus,MLST.saureus.22,14958,2742230,62,Good,99.81,0
1280.30008,Staphylococcus aureus strain HICF0430,Staphylococcus aureus,MLST.saureus.149,14719,2740356,35,Good,99.81,0
1280.30009,Staphylococcus aureus strain HICF0427,Staphylococcus aureus,MLST.saureus.88,14720,2716925,46,Good,99.81,0
1280.30010,Staphylococcus aureus strain HICF0429,Staphylococcus aureus,MLST.saureus.398,13941,2777906,66,Good,99.81,0
1280.30011,Staphylococcus aureus strain HICF0426,Staphylococcus aureus,MLST.saureus.105,14959,2788331,47,Good,99.81,0
1280.30012,Staphylococcus aureus strain HICF0420,Staphylococcus aureus,MLST.saureus.59,14960,2787092,81,Good,99.81,0
1280.30013,Staphylococcus aureus strain HICF0409,Staphylococcus aureus,MLST.saureus.6,13942,2761860,47,Good,99.81,0
1280.30014,Staphylococcus aureus strain HICF0444,Staphylococcus aureus,MLST.saureus.22,13904,2788561,59,Good,99.81,0
1280.30015,Staphylococcus aureus strain HICF0446,Staphylococcus aureus,MLST.saureus.22,13878,2850775,79,Good,99.81,0
1280.30016,Staphylococcus aureus strain HICF0443,Staphylococcus aureus,MLST.saureus.22,13945,2779714,84,Good,99.81,0
1280.30017,Staphylococcus aureus strain HICF0448,Staphylococcus aureus,MLST.saureus.45,13901,2744026,46,Good,99.81,0
1280.30018,Staphylococcus aureus strain HICF0441,Staphylococcus aureus,MLST.saureus.121,13947,2742763,66,Good,99.81,0
1280.30019,Staphylococcus aureus strain HICF0436,Staphylococcus aureus,MLST.saureus.22,14961,2769920,61,Good,99.81,0
1280.30020,Staphylococcus aureus strain HICF0439,Staphylococcus aureus,MLST.saureus.6,13948,2786661,82,Good,99.81,0
1280.30021,Staphylococcus aureus strain HICF0442,Staphylococcus aureus,MLST.saureus.22,13878,2805504,60,Good,99.81,0
1280.30022,Staphylococcus aureus strain HICF0440,Staphylococcus aureus,MLST.saureus.22,14962,2774052,57,Good,99.81,0
1280.30023,Staphylococcus aureus strain HICF0435,Staphylococcus aureus,MLST.saureus.105,14963,2832093,54,Good,99.81,0
1280.30024,Staphylococcus aureus strain HICF0434,Staphylococcus aureus,MLST.saureus.45,13950,2746942,36,Good,99.81,0.19
1280.30025,Staphylococcus aureus strain HICF0451,Staphylococcus aureus,MLST.saureus.22,13884,2795907,69,Good,99.81,0
1280.30026,Staphylococcus aureus strain HICF0450,Staphylococcus aureus,MLST.saureus.1535,14964,2695658,87,Good,99.81,0
1280.30027,Staphylococcus aureus strain HICF0459,Staphylococcus aureus,MLST.saureus.22,14965,2823468,63,Good,99.81,0
1280.30028,Staphylococcus aureus strain HICF0460,Staphylococcus aureus,MLST.saureus.22,14966,2816076,92,Good,99.81,0
1280.30029,Staphylococcus aureus strain HICF0449,Staphylococcus aureus,MLST.saureus.22,14967,2790720,69,Good,99.81,0
1280.30030,Staphylococcus aureus strain HICF0461,Staphylococcus aureus,MLST.saureus.45,14943,2787323,51,Good,99.81,0
1280.30031,Staphylococcus aureus strain HICF0457,Staphylococcus aureus,MLST.saureus.45,14943,2743301,43,Good,99.81,0
1280.30032,Staphylococcus aureus strain HICF0455,Staphylococcus aureus,MLST.saureus.22,14899,2818022,56,Good,99.81,0
1280.30033,Staphylococcus aureus strain HICF0456,Staphylococcus aureus,MLST.saureus.1649,13049,2788999,64,Good,99.81,0
1280.30034,Staphylococcus aureus strain HICF0452,Staphylococcus aureus,MLST.saureus.22,13878,2768805,68,Good,99.81,0
1280.30035,Staphylococcus aureus strain HICF0458,Staphylococcus aureus,MLST.saureus.22,13878,2817121,66,Good,99.81,0
1280.30036,Staphylococcus aureus strain HICF0476,Staphylococcus aureus,MLST.saureus.22,13954,2768333,66,Good,99.81,0
1280.30037,Staphylococcus aureus strain HICF0473,Staphylococcus aureus,MLST.saureus.22,13955,2768472,63,Good,99.81,0
1280.30038,Staphylococcus aureus strain HICF0472,Staphylococcus aureus,MLST.saureus.6,13956,2753429,71,Good,99.81,0
1280.30039,Staphylococcus aureus strain HICF0467,Staphylococcus aureus,MLST.saureus.22,13285,2815476,70,Good,99.81,0
1280.30040,Staphylococcus aureus strain HICF0465,Staphylococcus aureus,MLST.saureus.5,13957,2817064,51,Good,99.81,0
1280.30041,Staphylococcus aureus strain HICF0471,Staphylococcus aureus,MLST.saureus.22,13958,2716811,58,Good,99.81,0.19
1280.30042,Staphylococcus aureus strain HICF0470,Staphylococcus aureus,MLST.saureus.22,13884,2794067,68,Good,99.81,0
1280.30043,Staphylococcus aureus strain HICF0468,Staphylococcus aureus,MLST.saureus.8,13314,2766508,59,Good,99.81,0
1280.30044,Staphylococcus aureus strain HICF0464,Staphylococcus aureus,MLST.saureus.22,13285,2801901,73,Good,99.81,0
1280.30045,Staphylococcus aureus strain HICF0462,Staphylococcus aureus,MLST.saureus.22,13316,2776825,50,Good,99.81,0
1280.30046,Staphylococcus aureus strain HICF0463,Staphylococcus aureus,MLST.saureus.59,13897,2677568,80,Good,99.81,0
1280.30047,Staphylococcus aureus strain HICF0486,Staphylococcus aureus,MLST.saureus.22,13961,2767388,63,Good,99.81,0.19
1280.30048,Staphylococcus aureus strain HICF0490,Staphylococcus aureus,MLST.saureus.5,13962,2718345,47,Good,99.81,0
1280.30049,Staphylococcus aureus strain HICF0491,Staphylococcus aureus,MLST.saureus.5,13963,2789584,46,Good,99.81,0
1280.30050,Staphylococcus aureus strain HICF0483,Staphylococcus aureus,MLST.saureus.45,13885,2746175,37,Good,99.81,0
1280.30051,Staphylococcus aureus strain HICF0481,Staphylococcus aureus,MLST.saureus.22,13878,2857108,72,Good,99.81,0
1280.30052,Staphylococcus aureus strain HICF0479,Staphylococcus aureus,MLST.saureus.45,13885,2783928,50,Good,99.81,0
1280.30053,Staphylococcus aureus strain HICF0478,Staphylococcus aureus,MLST.saureus.22,13050,2793503,65,Good,99.81,0
1280.30054,Staphylococcus aureus strain HICF0480,Staphylococcus aureus,MLST.saureus.22,13285,2771580,63,Good,99.81,0
1280.30055,Staphylococcus aureus strain HICF0477,Staphylococcus aureus,MLST.saureus.45,13885,2827604,42,Good,99.81,0
1280.30056,Staphylococcus aureus strain HICF0482,Staphylococcus aureus,MLST.saureus.22,13051,2770776,102,Good,99.81,0
1280.30057,Staphylococcus aureus strain HICF0485,Staphylococcus aureus,MLST.saureus.22,13968,2802721,63,Good,99.81,0
1280.30058,Staphylococcus aureus strain HICF0503,Staphylococcus aureus,MLST.saureus.22,13285,2815181,64,Good,99.81,0
1280.30059,Staphylococcus aureus strain HICF0504,Staphylococcus aureus,MLST.saureus.6,13319,2700155,38,Good,99.81,0
1280.30060,Staphylococcus aureus strain HICF0498,Staphylococcus aureus,MLST.saureus.59,13900,2760765,72,Good,99.81,0
1280.30061,Staphylococcus aureus strain HICF0499,Staphylococcus aureus,MLST.saureus.1535,13970,2752461,73,Good,99.81,0
1280.30062,Staphylococcus aureus strain HICF0497,Staphylococcus aureus,MLST.saureus.22,13320,2787863,72,Good,99.81,0
1280.30063,Staphylococcus aureus strain HICF0500,Staphylococcus aureus,MLST.saureus.22,13321,2807066,73,Good,99.81,0
1280.30064,Staphylococcus aureus strain HICF0502,Staphylococcus aureus,MLST.saureus.5,13322,2732421,63,Good,99.81,0
1280.30065,Staphylococcus aureus strain HICF0493,Staphylococcus aureus,MLST.saureus.22,13971,2745370,63,Good,99.81,0
1280.30066,Staphylococcus aureus strain HICF0495,Staphylococcus aureus,MLST.saureus.59,13972,2767207,69,Good,99.81,0
1280.30067,Staphylococcus aureus strain HICF0496,Staphylococcus aureus,MLST.saureus.22,13973,2725476,52,Good,99.81,0
1280.30068,Staphylococcus aureus strain HICF0492,Staphylococcus aureus,MLST.saureus.22,14971,2704746,59,Good,99.81,0
1280.30069,Staphylococcus aureus strain HICF0512,Staphylococcus aureus,MLST.saureus.22,14899,2854460,73,Good,99.81,0
1280.30070,Staphylococcus aureus strain HICF0511,Staphylococcus aureus,MLST.saureus.22,13878,2847967,74,Good,99.81,0
1280.30071,Staphylococcus aureus strain HICF0509,Staphylococcus aureus,45*,13921,2743761,37,Good,99.81,0
1280.30072,Staphylococcus aureus strain HICF0513,Staphylococcus aureus,MLST.saureus.8,13976,2827368,60,Good,99.81,0.19
1280.30074,Staphylococcus aureus strain HICF0514,Staphylococcus aureus,MLST.saureus.22,13878,2802237,63,Good,99.81,0
1280.30075,Staphylococcus aureus strain HICF0516,Staphylococcus aureus,MLST.saureus.8,14973,2852152,63,Good,99.81,0
1280.30076,Staphylococcus aureus strain HICF0515,Staphylococcus aureus,MLST.saureus.97,14974,2723382,53,Good,99.81,0
1280.30077,Staphylococcus aureus strain HICF0517,Staphylococcus aureus,MLST.saureus.2625,14975,2741004,58,Good,99.81,0
1280.30078,Staphylococcus aureus strain HICF0507,Staphylococcus aureus,MLST.saureus.239,14976,2858207,77,Good,99.81,0
1280.30079,Staphylococcus aureus strain HICF0506,Staphylococcus aureus,MLST.saureus.8,13052,2815168,71,Good,99.81,0
1280.30081,Staphylococcus aureus strain HICF0525,Staphylococcus aureus,MLST.saureus.59,13034,2679834,74,Good,99.81,0
1280.30082,Staphylococcus aureus strain HICF0524,Staphylococcus aureus,MLST.saureus.97,13054,2741572,54,Good,99.81,0
1280.30083,Staphylococcus aureus strain HICF0526,Staphylococcus aureus,MLST.saureus.22,13026,2806637,56,Good,99.81,0
1280.30084,Staphylococcus aureus strain HICF0527,Staphylococcus aureus,MLST.saureus.5,13056,2716171,42,Good,99.81,0
1280.30085,Staphylococcus aureus strain HICF0522,Staphylococcus aureus,MLST.saureus.22,14977,2811122,57,Good,99.81,0
1280.30086,Staphylococcus aureus strain HICF0523,Staphylococcus aureus,MLST.saureus.22,14899,2813084,64,Good,99.81,0
1280.30087,Staphylococcus aureus strain HICF0519,Staphylococcus aureus,MLST.saureus.22,13057,2823724,65,Good,99.81,0
1280.30088,Staphylococcus aureus strain HICF0518,Staphylococcus aureus,MLST.saureus.22,13878,2743987,63,Good,99.81,0
1280.30089,Staphylococcus aureus strain HICF0520,Staphylococcus aureus,MLST.saureus.59,14371,2712137,80,Good,99.81,0
1280.30090,Staphylococcus aureus strain HICF0521,Staphylococcus aureus,MLST.saureus.22,14372,2767409,56,Good,99.81,0
1280.30091,Staphylococcus aureus strain HICF0530,Staphylococcus aureus,MLST.saureus.45,14373,2748642,53,Good,99.81,0
1280.30092,Staphylococcus aureus strain HICF0531,Staphylococcus aureus,MLST.saureus.45,14979,2746941,36,Good,99.81,0
1280.30093,Staphylococcus aureus strain HICF0529,Staphylococcus aureus,MLST.saureus.22,14899,2791524,58,Good,99.81,0
1280.30094,Staphylococcus aureus strain HICF0539,Staphylococcus aureus,MLST.saureus.22,13026,2774988,60,Good,99.81,0
1280.30095,Staphylococcus aureus strain HICF0535,Staphylococcus aureus,MLST.saureus.1649,14981,2780972,57,Good,99.81,0
1280.30096,Staphylococcus aureus strain HICF0538,Staphylococcus aureus,MLST.saureus.22,14982,2769509,65,Good,99.81,0
1280.30097,Staphylococcus aureus strain HICF0537,Staphylococcus aureus,MLST.saureus.22,13878,2812577,66,Good,99.81,0
1280.30098,Staphylococcus aureus strain HICF0536,Staphylococcus aureus,MLST.saureus.88,13980,2730457,56,Good,99.81,0
1280.30099,Staphylococcus aureus strain HICF0532,Staphylococcus aureus,MLST.saureus.22,14927,2771722,66,Good,99.81,0
1280.30100,Staphylococcus aureus strain HICF0533,Staphylococcus aureus,MLST.saureus.1,14984,2767677,47,Good,99.81,0
1280.30101,Staphylococcus aureus strain HICF0534,Staphylococcus aureus,MLST.saureus.859,14985,2836675,74,Good,99.81,0
1280.30102,Staphylococcus aureus strain HICF0540,Staphylococcus aureus,MLST.saureus.45,13901,2740548,32,Good,99.81,0
