genome_id,genome_name,cluster,cluster_size
1280.39578,Staphylococcus aureus C1591,hc10:7607,1
1280.39579,Staphylococcus aureus C1592,hc10:7608,1
1280.39580,Staphylococcus aureus C1595,hc10:7609,1
1280.39581,Staphylococcus aureus C1597,hc10:7610,2
1280.39582,Staphylococcus aureus C1611,hc10:7611,1
1280.39583,Staphylococcus aureus C1762,hc10:7612,1
1280.39584,Staphylococcus aureus C1755,hc10:7613,1
1280.39587,Staphylococcus aureus C1771,hc10:7616,1
1280.39588,Staphylococcus aureus C1769,hc10:7617,1
1280.39589,Staphylococcus aureus C1770,hc10:7468,1
1280.39590,Staphylococcus aureus C1773,hc10:7618,1
1280.39591,Staphylococcus aureus C1774,hc10:7619,1
1280.39592,Staphylococcus aureus C1776,hc10:7620,1
1280.39593,Staphylococcus aureus C1778,hc10:7469,1
1280.39594,Staphylococcus aureus C1779,hc10:7621,1
1280.39596,Staphylococcus aureus C1780,hc10:7623,2
1280.39599,Staphylococcus aureus C1786,hc10:7626,1
1280.39600,Staphylococcus aureus C1807,hc10:7627,1
1280.39601,Staphylococcus aureus C1815,hc10:7628,1
1280.39602,Staphylococcus aureus C1979,hc10:7629,1
1280.39603,Staphylococcus aureus C1910,hc10:7630,1
1280.39604,Staphylococcus aureus C1907,hc10:7631,1
1280.39605,Staphylococcus aureus C1974,hc10:7632,1
1280.39606,Staphylococcus aureus C1975,hc10:7633,1
1280.39608,Staphylococcus aureus C1998,hc10:7635,1
1280.39609,Staphylococcus aureus C1997,hc10:7636,1
1280.39610,Staphylococcus aureus C1989,hc10:7637,1
1280.39611,Staphylococcus aureus C2024,hc10:7638,1
1280.39612,Staphylococcus aureus C2026,hc10:7639,1
1280.39613,Staphylococcus aureus C2029,hc10:7640,1
1280.39614,Staphylococcus aureus C2031,hc10:7641,1
1280.39616,Staphylococcus aureus C2044,hc10:7643,1
1280.39617,Staphylococcus aureus C2053,hc10:7644,1
1280.39618,Staphylococcus aureus C2057,hc10:7645,1
1280.39619,Staphylococcus aureus C2050,hc10:7646,1
1280.39620,Staphylococcus aureus C2047,hc10:7647,1
1280.39621,Staphylococcus aureus C2051,hc10:7648,1
1280.39622,Staphylococcus aureus C2059,hc10:7649,1
1280.39623,Staphylococcus aureus C2062,hc10:7650,1
1280.39624,Staphylococcus aureus C2067,hc10:7651,1
1280.39625,Staphylococcus aureus C2071,hc10:7652,1
1280.39626,Staphylococcus aureus C2068,hc10:7653,1
1280.39627,Staphylococcus aureus C2073,hc10:7654,1
1280.39630,Staphylococcus aureus C2157,hc10:7657,2
1280.39632,Staphylococcus aureus C2162,hc10:7659,1
1280.39633,Staphylococcus aureus C2163,hc10:7660,1
1280.39634,Staphylococcus aureus C2168,hc10:7661,1
1280.39635,Staphylococcus aureus C2184,hc10:7662,1
1280.39636,Staphylococcus aureus C2191,hc10:7663,1
1280.39637,Staphylococcus aureus C2196,hc10:7664,1
1280.39638,Staphylococcus aureus C2197,hc10:7665,1
1280.39639,Staphylococcus aureus C2167,hc10:7666,1
1280.39640,Staphylococcus aureus C2278,hc10:7667,1
1280.39642,Staphylococcus aureus C2283,hc10:7669,1
1280.39644,Staphylococcus aureus C2304,hc10:7671,1
1280.39645,Staphylococcus aureus C2285,hc10:7672,1
1280.39646,Staphylococcus aureus C2305,hc10:7605,12
1280.39647,Staphylococcus aureus C2323,hc10:7674,1
1280.39648,Staphylococcus aureus C2326,hc10:7675,1
1280.39651,Staphylococcus aureus C2377,hc10:7678,1
1280.39652,Staphylococcus aureus C2364,hc10:7679,1
1280.39653,Staphylococcus aureus C2384,hc10:7677,2
1280.39654,Staphylococcus aureus C2392,hc10:7681,1
1280.39655,Staphylococcus aureus C2398,hc10:7682,1
1280.39656,Staphylococcus aureus C2401,hc10:7683,1
1280.39657,Staphylococcus aureus C2403,hc10:7684,1
1280.39658,Staphylococcus aureus C2404,hc10:7685,1
1280.39659,Staphylococcus aureus C2433,hc10:7686,1
1280.39660,Staphylococcus aureus C2435,hc10:7687,1
1280.39661,Staphylococcus aureus C2467,hc10:7688,1
1280.39662,Staphylococcus aureus C2464,hc10:7470,1
1280.39663,Staphylococcus aureus C2460,hc10:7689,1
1280.39664,Staphylococcus aureus C2469,hc10:7690,1
1280.39665,Staphylococcus aureus C2479,hc10:7691,1
1280.39667,Staphylococcus aureus C2485,hc10:7693,1
1280.39668,Staphylococcus aureus C2487,hc10:7694,1
1280.39669,Staphylococcus aureus C2491,hc10:7695,1
1280.39670,Staphylococcus aureus C2509,hc10:7594,2
1280.39679,Staphylococcus aureus 1127,hc10:7705,1
1280.39684,Staphylococcus aureus 1132,hc10:7710,1
1280.39690,Staphylococcus aureus 1136,hc10:7716,1
1280.39691,Staphylococcus aureus 1139,hc10:7717,1
1280.39695,Staphylococcus aureus 1149,hc10:7721,1
1280.39696,Staphylococcus aureus 1144,hc10:7722,1
1280.39697,Staphylococcus aureus 1151,hc10:7723,1
1280.39698,Staphylococcus aureus 1152,hc10:7571,18
1280.39700,Staphylococcus aureus 43484,hc10:7726,1
1280.39701,Staphylococcus aureus 40149,hc10:7727,1
1280.39709,Staphylococcus aureus 06-15950,hc10:7735,1
1280.39710,Staphylococcus aureus M04/0266,hc10:7736,1
1280.39711,Staphylococcus aureus M05/0028,hc10:7737,2
1280.39713,Staphylococcus aureus M07/0023,hc10:7739,1
1280.39714,Staphylococcus aureus S1MRSA9-25,hc10:7740,1
1280.39715,Staphylococcus aureus S1MRSA9-47,hc10:7741,1
1280.39717,Staphylococcus aureus S2MRSA9-15,hc10:7742,2
1280.39718,Staphylococcus aureus S2MRSA9-56,hc10:7744,1
1280.39719,Staphylococcus aureus S2MRSA9-58,hc10:7870,1
1280.39720,Staphylococcus aureus S2MRSA9-90,hc10:7745,1
1280.39721,Staphylococcus aureus W1MRSA9-12,hc10:7746,1
1280.39722,Staphylococcus aureus W1MRSA9-31,hc10:7871,1
1280.39723,Staphylococcus aureus C1MRSA9-001,hc10:7872,1
1280.39724,Staphylococcus aureus C1MRSA9-006,hc10:7873,1
1280.39725,Staphylococcus aureus C1MRSA9-011,hc10:7747,1
1280.39726,Staphylococcus aureus W2MRSA8-13,hc10:7748,1
1280.39727,Staphylococcus aureus C1MRSA9-016,hc10:7749,1
1280.39728,Staphylococcus aureus C1MRSA9-028,hc10:7750,1
1280.39729,Staphylococcus aureus C1MRSA9-031,hc10:7751,1
1280.39730,Staphylococcus aureus C1MRSA9-034,hc10:7752,1
1280.39731,Staphylococcus aureus C1MRSA9-040,hc10:7753,1
1280.39733,Staphylococcus aureus Box1-2,hc10:7755,1
1280.39734,Staphylococcus aureus Box1-3,hc10:7756,1
1280.39735,Staphylococcus aureus Box1-4,hc10:7757,1
1280.39736,Staphylococcus aureus Box1-19,hc10:7758,3
1280.39737,Staphylococcus aureus Box1-20,hc10:7759,1
1280.39739,Staphylococcus aureus Box1-23,hc10:7761,1
1280.39740,Staphylococcus aureus 3401A,hc10:7762,1
1280.39741,Staphylococcus aureus 3261A,hc10:7763,1
1280.39742,Staphylococcus aureus 3236A,hc10:7764,1
1280.39743,Staphylococcus aureus 3257B,hc10:7765,1
1280.39744,Staphylococcus aureus 8581,hc10:7766,1
1280.39745,Staphylococcus aureus 8596,hc10:7767,1
1280.39746,Staphylococcus aureus 8600,hc10:7768,1
1280.39747,Staphylococcus aureus 8594,hc10:7769,1
1280.39748,Staphylococcus aureus 8587,hc10:7770,1
1280.39749,Staphylococcus aureus 8584,hc10:7771,1
1280.39750,Staphylococcus aureus 7702,hc10:7772,1
1280.39751,Staphylococcus aureus 8336,hc10:7773,1
1280.39752,Staphylococcus aureus 8337,hc10:7774,1
1280.39753,Staphylococcus aureus 7367,hc10:7775,1
1280.39754,Staphylococcus aureus 7369,hc10:7776,1
1280.39755,Staphylococcus aureus 7368,hc10:7777,1
1280.39756,Staphylococcus aureus 7683,hc10:7778,1
1280.39758,Staphylococcus aureus 7372,hc10:7655,8
1280.39759,Staphylococcus aureus 7684,hc10:7781,1
1280.39760,Staphylococcus aureus 6191,hc10:7782,1
1280.39762,Staphylococcus aureus 6195,hc10:7783,2
1280.39763,Staphylococcus aureus 6196,hc10:7785,1
1280.39764,Staphylococcus aureus 6204,hc10:7786,1
1280.39765,Staphylococcus aureus 7247,hc10:7787,1
1280.39766,Staphylococcus aureus 7243,hc10:7788,1
1280.39767,Staphylococcus aureus 7252,hc10:7789,1
1280.39768,Staphylococcus aureus 7245,hc10:7790,1
1280.39769,Staphylococcus aureus 7241,hc10:7791,1
1280.39770,Staphylococcus aureus 5899,hc10:7471,1
1280.39771,Staphylococcus aureus 5900,hc10:7472,1
1280.39772,Staphylococcus aureus 5903,hc10:7792,1
1280.39773,Staphylococcus aureus 5902,hc10:7793,1
1280.39774,Staphylococcus aureus 8285,hc10:7794,1
1280.39775,Staphylococcus aureus 8291,hc10:7795,1
1280.39776,Staphylococcus aureus 8300,hc10:7796,1
1280.39777,Staphylococcus aureus 8292,hc10:7797,1
1280.39778,Staphylococcus aureus 8293,hc10:7798,1
1280.39779,Staphylococcus aureus 8299,hc10:7799,1
1280.39780,Staphylococcus aureus 6314,hc10:7800,1
1280.39781,Staphylococcus aureus 6311,hc10:7801,1
1280.39782,Staphylococcus aureus 7018,hc10:7802,1
1280.39783,Staphylococcus aureus 6316,hc10:7803,1
1280.39784,Staphylococcus aureus NAM68,hc10:7804,1
1280.39785,Staphylococcus aureus 30813,hc10:7805,1
1280.39786,Staphylococcus aureus NAM60,hc10:7806,1
1280.39787,Staphylococcus aureus 7023,hc10:7807,1
1280.39788,Staphylococcus aureus 7019,hc10:7808,1
1280.39789,Staphylococcus aureus 30823,hc10:7809,1
1280.39790,Staphylococcus aureus 30810,hc10:7810,1
1280.39792,Staphylococcus aureus 30831,hc10:7812,1
1280.39793,Staphylococcus aureus 30848,hc10:7813,1
1280.39794,Staphylococcus aureus 30851,nogroup:1280.39794,1
1280.39795,Staphylococcus aureus 30881,hc10:7814,1
1280.39796,Staphylococcus aureus 30893,hc10:7815,1
1280.39797,Staphylococcus aureus 30919,hc10:7816,1
1280.39798,Staphylococcus aureus 30931,hc10:7817,1
1280.39799,Staphylococcus aureus 30945,hc10:7818,1
1280.39800,Staphylococcus aureus 30948,hc10:7819,1
1280.39801,Staphylococcus aureus 30953,hc10:7820,1
1280.39802,Staphylococcus aureus 30965,hc10:7821,1
1280.39803,Staphylococcus aureus 30979,hc10:7822,1
1280.39804,Staphylococcus aureus 30999,hc10:7823,1
1280.39805,Staphylococcus aureus 27983,hc10:7824,1
1280.39807,Staphylococcus aureus 23806,hc10:7826,1
1280.39808,Staphylococcus aureus 23809,hc10:7827,1
1280.39809,Staphylococcus aureus 23819,hc10:7828,1
1280.39810,Staphylococcus aureus 23833,hc10:7829,1
1280.39811,Staphylococcus aureus 4069,hc10:7830,1
1280.39812,Staphylococcus aureus 23857,hc10:7831,1
1280.39813,Staphylococcus aureus 23876,hc10:7832,1
1280.39814,Staphylococcus aureus 4073,hc10:7833,1
1280.39815,Staphylococcus aureus 23868,hc10:7834,1
1280.39817,Staphylococcus aureus 23886,hc10:7836,1
1280.39818,Staphylococcus aureus 4097,hc10:7837,1
1280.39819,Staphylococcus aureus 4113,hc10:7838,1
1280.39820,Staphylococcus aureus 4117,hc10:7839,1
1280.39821,Staphylococcus aureus 4129,hc10:7840,1
1280.39822,Staphylococcus aureus 4137,hc10:7841,1
1280.39823,Staphylococcus aureus 4974,hc10:7842,1
1280.39824,Staphylococcus aureus 4979,hc10:7843,1
1280.39825,Staphylococcus aureus 4997,hc10:7473,1
1280.39826,Staphylococcus aureus 5000,hc10:7474,1
1280.39827,Staphylococcus aureus 5024,hc10:7475,1
1280.39829,Staphylococcus aureus 5039,hc10:7477,1
1280.4346,Staphylococcus aureus strain ST8,hc10:5846,1
1280.4647,Staphylococcus aureus strain USFL336,hc10:6282,1
1280.4651,Staphylococcus aureus strain USFL014,hc10:6284,1
1280.4654,Staphylococcus aureus strain USFL287,hc10:6460,1
1280.4665,Staphylococcus aureus strain USFL026,hc10:6430,1
1280.4674,Staphylococcus aureus strain USFL087,hc10:6362,1
1280.4682,Staphylococcus aureus strain USFL252,hc10:6299,1
1280.4692,Staphylococcus aureus strain USFL038,hc10:6482,1
1280.4695,Staphylococcus aureus strain USFL065,hc10:6432,1
1280.4696,Staphylococcus aureus strain USFL210,hc10:6484,1
1280.4703,Staphylococcus aureus strain USFL068,hc10:6204,1
1280.4722,Staphylococcus aureus strain USFL318,hc10:6491,1
1280.4723,Staphylococcus aureus strain USFL285,hc10:12401,1
1280.4724,Staphylococcus aureus strain USFL043,hc10:6397,1
1280.4727,Staphylococcus aureus strain USFL197,hc10:6506,1
1280.4728,Staphylococcus aureus strain USFL217,hc10:6507,1
1280.4732,Staphylococcus aureus strain USFL110,hc10:6387,1
1280.4734,Staphylococcus aureus strain USFL166,hc10:6512,1
1280.4759,Staphylococcus aureus strain USFL115,hc10:12434,1
1280.4764,Staphylococcus aureus strain USFL171,hc10:6405,1
1280.4781,Staphylococcus aureus strain FL382,hc10:12419,1
1280.4784,Staphylococcus aureus strain FL390,hc10:6374,1
1280.4789,Staphylococcus aureus strain FL365,hc10:12425,1
1280.4916,Staphylococcus aureus P210062,hc10:12212,1
1280.4917,Staphylococcus aureus P210070-31,hc10:6753,1
1280.4918,Staphylococcus aureus P210074-32,hc10:6754,1
1280.4919,Staphylococcus aureus P210094-33,hc10:6755,1
1280.4920,Staphylococcus aureus P210110-35,hc10:6756,1
1280.4921,Staphylococcus aureus P210103-34,hc10:12213,1
1280.4922,Staphylococcus aureus P210119-36,hc10:12214,1
1280.4923,Staphylococcus aureus P210125-37,hc10:6757,1
1280.4924,Staphylococcus aureus P210128-38,hc10:6758,1
1280.4925,Staphylococcus aureus P210138-39,nogroup:1280.4925,1
1280.4926,Staphylococcus aureus P210146-40,nogroup:1280.4926,1
1280.4927,Staphylococcus aureus P210149-41,hc10:12215,1
1280.4928,Staphylococcus aureus P210179-143,hc10:12216,1
1280.4930,Staphylococcus aureus P210184-226,hc10:6752,2
1280.4931,Staphylococcus aureus P210213-110,hc10:12218,1
1280.4932,Staphylococcus aureus P210266-128,nogroup:1280.4932,1
1280.4933,Staphylococcus aureus P210290-129,hc10:12219,1
1280.4934,Staphylococcus aureus P210291-117,hc10:12220,1
1280.4935,Staphylococcus aureus P210309-122,hc10:6760,1
1280.4936,Staphylococcus aureus P210320-123,hc10:12221,1
1280.4937,Staphylococcus aureus P210337-115,hc10:6761,1
1280.4938,Staphylococcus aureus P210354-8,hc10:6762,1
1280.4939,Staphylococcus aureus P210355-9,hc10:6763,1
1280.4940,Staphylococcus aureus P210369-10,nogroup:1280.4940,1
1280.4941,Staphylococcus aureus P210372-43,hc10:6764,1
1280.4942,Staphylococcus aureus P210374-11,hc10:6765,1
1280.4943,Staphylococcus aureus P210387-12,hc10:12222,1
1280.4944,Staphylococcus aureus P210392-13,hc10:6766,1
1280.4945,Staphylococcus aureus P210393-14,hc10:12223,1
1280.4946,Staphylococcus aureus P210399-15,hc10:12224,1
1280.4947,Staphylococcus aureus P210418-17,hc10:6767,1
1280.4948,Staphylococcus aureus P210405-16,hc10:12225,1
1280.4949,Staphylococcus aureus P210422-18,hc10:6768,1
1280.4950,Staphylococcus aureus P210424-20,hc10:12226,1
1280.4951,Staphylococcus aureus P210426-21,hc10:12227,1
1280.4953,Staphylococcus aureus P210436-23,hc10:6769,1
1280.4954,Staphylococcus aureus P210439-24,hc10:12229,1
1280.4955,Staphylococcus aureus P210439-44,nogroup:1280.4955,1
1280.4956,Staphylococcus aureus P210444-25,hc10:12230,1
1280.4958,Staphylococcus aureus P210452-26,hc10:6770,1
1280.4959,Staphylococcus aureus P210462-27,hc10:12231,1
1280.4960,Staphylococcus aureus P210464-28,hc10:6771,1
1280.4961,Staphylococcus aureus P210465-29,hc10:12232,1
1280.4962,Staphylococcus aureus P210485-144,hc10:6772,1
1280.4963,Staphylococcus aureus P210488-151,hc10:12233,1
1280.4964,Staphylococcus aureus P210493-152,hc10:12217,2
1280.4965,Staphylococcus aureus P210500-225,hc10:6773,2
1280.4967,Staphylococcus aureus P210774-236,hc10:12235,1
1280.4968,Staphylococcus aureus P210968-227,hc10:6775,1
1280.4969,Staphylococcus aureus P310338-183,hc10:12236,1
1280.4970,Staphylococcus aureus P310372-198,hc10:12237,1
1280.4971,Staphylococcus aureus P310445-224,hc10:12238,1
1280.4972,Staphylococcus aureus P310516-204,hc10:12239,2
1280.4973,Staphylococcus aureus P310516-222,hc10:6776,1
1280.4975,Staphylococcus aureus P310599-205,hc10:6777,1
1280.4976,Staphylococcus aureus P310609-201,hc10:16949,1
1280.4977,Staphylococcus aureus P310672-199,hc10:12241,1
1280.4978,Staphylococcus aureus P310821-173,hc10:12242,1
1280.4979,Staphylococcus aureus P310839-206,hc10:6778,1
1280.4980,Staphylococcus aureus P310848-200,hc10:6779,1
1280.4981,Staphylococcus aureus P310882-220,hc10:12243,1
1280.4982,Staphylococcus aureus P310906-176,hc10:6780,1
1280.4984,Staphylococcus aureus P310947-197,hc10:6782,1
1280.4985,Staphylococcus aureus P311014-182,hc10:12244,1
1280.4986,Staphylococcus aureus P311052-208,hc10:12245,1
1280.4987,Staphylococcus aureus P311095-184,hc10:12246,1
1280.4988,Staphylococcus aureus P311177-221,hc10:12247,1
1280.4989,Staphylococcus aureus P311202-174,hc10:6783,1
1280.4990,Staphylococcus aureus P311202-207,hc10:12248,1
1280.4992,Staphylococcus aureus P311327-203,hc10:6784,1
1280.4998,Staphylococcus aureus P410314-138,hc10:15013,1
1280.50990,Staphylococcus aureus O2,hc10:4714,21
1280.50992,Staphylococcus aureus O5,hc10:5197,6
1280.51015,Staphylococcus aureus SST1502_S3A_SA,hc10:15851,15
1280.51177,Staphylococcus aureus SST1502_S2A_SA,nogroup:1280.51177,1
1280.51493,Staphylococcus aureus S01090BN06,hc10:5851,2
1280.51495,Staphylococcus aureus S01037BN03,hc10:5853,1
1280.51496,Staphylococcus aureus S12811MN03,hc10:5854,1
1280.51499,Staphylococcus aureus S03466BN03,hc10:5857,3
1280.51504,Staphylococcus aureus S06615BN28,hc10:5862,1
1280.51505,Staphylococcus aureus S05050BN14,hc10:5856,3
1280.51509,Staphylococcus aureus S30537BN03,hc10:5867,2
1280.51510,Staphylococcus aureus S31085BN03,hc10:5866,2
1280.51511,Staphylococcus aureus S12844BN03,hc10:5855,3
1280.51512,Staphylococcus aureus S42292MN03,hc10:5870,1
1280.51513,Staphylococcus aureus S47798BN03,hc10:20034,2
1280.51515,Staphylococcus aureus S53517BN14,hc10:20036,2
1280.51518,Staphylococcus aureus S19575MN28,hc10:5865,2
1280.51519,Staphylococcus aureus S43170MN06,hc10:5859,3
1280.51520,Staphylococcus aureus S46684MN14,hc10:20037,2
1280.51522,Staphylococcus aureus S29262MN28,hc10:5875,1
1280.51524,Staphylococcus aureus S41834BN28,hc10:5877,1
1280.51526,Staphylococcus aureus S23721MN06,hc10:5871,5
1280.51528,Staphylococcus aureus S56277MN00,hc10:20039,1
1280.51529,Staphylococcus aureus S54379MN03,hc10:20040,4
1280.51531,Staphylococcus aureus S70065MN00,hc10:20042,4
1280.51535,Staphylococcus aureus S76151BN03,hc10:20046,1
1280.51536,Staphylococcus aureus S80639BN28,hc10:5881,1
1280.51542,Staphylococcus aureus S80048MN28,hc10:5884,1
1280.51545,Staphylococcus aureus S70685MN03,hc10:20045,3
1280.51546,Staphylococcus aureus S71129BN06,hc10:20052,3
1280.51547,Staphylococcus aureus S05504BN06,hc10:5860,2
1280.51550,Staphylococcus aureus S92448BN14,hc10:5883,2
1280.51551,Staphylococcus aureus S91041MN00,hc10:5885,4
1280.51556,Staphylococcus aureus S96697BN28,hc10:5892,1
1280.51557,Staphylococcus aureus S98436MN28,hc10:5893,1
1280.51558,Staphylococcus aureus ST20151386,hc10:12444,1
1280.51559,Staphylococcus aureus ST20162102,hc10:12445,1
1280.51560,Staphylococcus aureus ST20161992,hc10:12446,1
1280.51562,Staphylococcus aureus BPH3805,hc10:5894,14
1280.51563,Staphylococcus aureus 21163,hc10:5896,1
1280.51568,Staphylococcus aureus AUS0328,hc10:5898,6
1280.51582,Staphylococcus aureus BPH3829,hc10:20056,6
1280.51595,Staphylococcus aureus BPH3814,hc10:5902,15
1280.51600,Staphylococcus aureus BPH3834,hc10:20061,1
1280.51601,Staphylococcus aureus BPH3835,hc10:20062,1
1280.51610,Staphylococcus aureus 1D-281,hc10:20064,1
1280.51611,Staphylococcus aureus 1D-280,hc10:20065,1
1280.51612,Staphylococcus aureus 1D-271,hc10:20066,1
1280.51613,Staphylococcus aureus 1D-269,hc10:20067,1
1280.51614,Staphylococcus aureus 1D-268,hc10:20068,1
1280.51615,Staphylococcus aureus 1D-273,hc10:20069,1
1280.51616,Staphylococcus aureus 1D-275,hc10:20070,1
