genome_id,genome_name,antibiotic,label
1280.51785,Staphylococcus aureus 09-02538,ciprofloxacin,Resistant
1280.51785,Staphylococcus aureus 09-02538,clindamycin,Susceptible
1280.51785,Staphylococcus aureus 09-02538,erythromycin,Susceptible
1280.51785,Staphylococcus aureus 09-02538,gentamicin,Susceptible
1280.51785,Staphylococcus aureus 09-02538,tetracycline,Susceptible
1280.51786,Staphylococcus aureus 11-02779,ciprofloxacin,Resistant
1280.51786,Staphylococcus aureus 11-02779,clindamycin,Susceptible
1280.51786,Staphylococcus aureus 11-02779,erythromycin,Susceptible
1280.51786,Staphylococcus aureus 11-02779,gentamicin,Susceptible
1280.51786,Staphylococcus aureus 11-02779,tetracycline,Susceptible
1280.51787,Staphylococcus aureus 14-03244,ciprofloxacin,Resistant
1280.51787,Staphylococcus aureus 14-03244,clindamycin,Susceptible
1280.51787,Staphylococcus aureus 14-03244,erythromycin,Susceptible
1280.51787,Staphylococcus aureus 14-03244,gentamicin,Susceptible
1280.51787,Staphylococcus aureus 14-03244,tetracycline,Susceptible
1280.51788,Staphylococcus aureus 12-02846,ciprofloxacin,Resistant
1280.51788,Staphylococcus aureus 12-02846,clindamycin,Susceptible
1280.51788,Staphylococcus aureus 12-02846,erythromycin,Susceptible
1280.51788,Staphylococcus aureus 12-02846,gentamicin,Susceptible
1280.51788,Staphylococcus aureus 12-02846,tetracycline,Susceptible
1280.51789,Staphylococcus aureus 10-01243,ciprofloxacin,Resistant
1280.51789,Staphylococcus aureus 10-01243,clindamycin,Susceptible
1280.51789,Staphylococcus aureus 10-01243,erythromycin,Susceptible
1280.51789,Staphylococcus aureus 10-01243,gentamicin,Susceptible
1280.51789,Staphylococcus aureus 10-01243,tetracycline,Susceptible
1280.51790,Staphylococcus aureus 11-00260,ciprofloxacin,Resistant
1280.51790,Staphylococcus aureus 11-00260,clindamycin,Susceptible
1280.51790,Staphylococcus aureus 11-00260,erythromycin,Susceptible
1280.51790,Staphylococcus aureus 11-00260,gentamicin,Susceptible
1280.51790,Staphylococcus aureus 11-00260,tetracycline,Susceptible
1280.51791,Staphylococcus aureus 14-03171,ciprofloxacin,Resistant
1280.51791,Staphylococcus aureus 14-03171,clindamycin,Susceptible
1280.51791,Staphylococcus aureus 14-03171,erythromycin,Susceptible
1280.51791,Staphylococcus aureus 14-03171,gentamicin,Susceptible
1280.51791,Staphylococcus aureus 14-03171,tetracycline,Susceptible
1280.51792,Staphylococcus aureus 13-04344,ciprofloxacin,Resistant
1280.51792,Staphylococcus aureus 13-04344,clindamycin,Susceptible
1280.51792,Staphylococcus aureus 13-04344,erythromycin,Resistant
1280.51792,Staphylococcus aureus 13-04344,gentamicin,Susceptible
1280.51792,Staphylococcus aureus 13-04344,tetracycline,Susceptible
1280.51793,Staphylococcus aureus 14-02150,ciprofloxacin,Susceptible
1280.51793,Staphylococcus aureus 14-02150,clindamycin,Susceptible
1280.51793,Staphylococcus aureus 14-02150,erythromycin,Susceptible
1280.51793,Staphylococcus aureus 14-02150,gentamicin,Susceptible
1280.51793,Staphylococcus aureus 14-02150,tetracycline,Susceptible
1280.51794,Staphylococcus aureus 10-00785,ciprofloxacin,Resistant
1280.51794,Staphylococcus aureus 10-00785,clindamycin,Susceptible
1280.51794,Staphylococcus aureus 10-00785,erythromycin,Susceptible
1280.51794,Staphylococcus aureus 10-00785,gentamicin,Susceptible
1280.51794,Staphylococcus aureus 10-00785,tetracycline,Susceptible
1280.51795,Staphylococcus aureus 10-03087,ciprofloxacin,Resistant
1280.51795,Staphylococcus aureus 10-03087,clindamycin,Susceptible
1280.51795,Staphylococcus aureus 10-03087,erythromycin,Resistant
1280.51795,Staphylococcus aureus 10-03087,gentamicin,Susceptible
1280.51795,Staphylococcus aureus 10-03087,tetracycline,Susceptible
1280.51796,Staphylococcus aureus 12-02461,ciprofloxacin,Resistant
1280.51796,Staphylococcus aureus 12-02461,clindamycin,Susceptible
1280.51796,Staphylococcus aureus 12-02461,erythromycin,Susceptible
1280.51796,Staphylococcus aureus 12-02461,gentamicin,Susceptible
1280.51796,Staphylococcus aureus 12-02461,tetracycline,Susceptible
1280.51797,Staphylococcus aureus 16-02658,ciprofloxacin,Resistant
1280.51797,Staphylococcus aureus 16-02658,clindamycin,Susceptible
1280.51797,Staphylococcus aureus 16-02658,erythromycin,Susceptible
1280.51797,Staphylococcus aureus 16-02658,gentamicin,Susceptible
1280.51797,Staphylococcus aureus 16-02658,tetracycline,Susceptible
1280.51798,Staphylococcus aureus 14-01459,ciprofloxacin,Resistant
1280.51798,Staphylococcus aureus 14-01459,clindamycin,Resistant
1280.51798,Staphylococcus aureus 14-01459,erythromycin,Resistant
1280.51798,Staphylococcus aureus 14-01459,gentamicin,Susceptible
1280.51798,Staphylococcus aureus 14-01459,tetracycline,Susceptible
1280.51799,Staphylococcus aureus 13-04448,ciprofloxacin,Resistant
1280.51799,Staphylococcus aureus 13-04448,clindamycin,Susceptible
1280.51799,Staphylococcus aureus 13-04448,erythromycin,Resistant
1280.51799,Staphylococcus aureus 13-04448,gentamicin,Susceptible
1280.51799,Staphylococcus aureus 13-04448,tetracycline,Susceptible
1280.51800,Staphylococcus aureus 13-01676,ciprofloxacin,Resistant
1280.51800,Staphylococcus aureus 13-01676,clindamycin,Susceptible
1280.51800,Staphylococcus aureus 13-01676,erythromycin,Resistant
1280.51800,Staphylococcus aureus 13-01676,gentamicin,Susceptible
1280.51800,Staphylococcus aureus 13-01676,tetracycline,Susceptible
1280.51801,Staphylococcus aureus 12-02278,ciprofloxacin,Resistant
1280.51801,Staphylococcus aureus 12-02278,clindamycin,Susceptible
1280.51801,Staphylococcus aureus 12-02278,erythromycin,Resistant
1280.51801,Staphylococcus aureus 12-02278,gentamicin,Susceptible
1280.51801,Staphylococcus aureus 12-02278,tetracycline,Susceptible
1280.51803,Staphylococcus aureus 13-01538,ciprofloxacin,Resistant
1280.51803,Staphylococcus aureus 13-01538,clindamycin,Resistant
1280.51803,Staphylococcus aureus 13-01538,erythromycin,Resistant
1280.51803,Staphylococcus aureus 13-01538,gentamicin,Susceptible
1280.51803,Staphylococcus aureus 13-01538,tetracycline,Susceptible
1280.51804,Staphylococcus aureus 14-03505,ciprofloxacin,Resistant
1280.51804,Staphylococcus aureus 14-03505,clindamycin,Resistant
1280.51804,Staphylococcus aureus 14-03505,erythromycin,Resistant
1280.51804,Staphylococcus aureus 14-03505,gentamicin,Susceptible
1280.51804,Staphylococcus aureus 14-03505,tetracycline,Susceptible
1280.51805,Staphylococcus aureus 14-00490,ciprofloxacin,Resistant
1280.51805,Staphylococcus aureus 14-00490,clindamycin,Resistant
1280.51805,Staphylococcus aureus 14-00490,erythromycin,Resistant
1280.51805,Staphylococcus aureus 14-00490,gentamicin,Susceptible
1280.51805,Staphylococcus aureus 14-00490,tetracycline,Susceptible
1280.51806,Staphylococcus aureus 14-00535,ciprofloxacin,Resistant
1280.51806,Staphylococcus aureus 14-00535,clindamycin,Resistant
1280.51806,Staphylococcus aureus 14-00535,erythromycin,Resistant
1280.51806,Staphylococcus aureus 14-00535,gentamicin,Susceptible
1280.51806,Staphylococcus aureus 14-00535,tetracycline,Susceptible
1280.51807,Staphylococcus aureus 14-03283,ciprofloxacin,Resistant
1280.51807,Staphylococcus aureus 14-03283,clindamycin,Resistant
1280.51807,Staphylococcus aureus 14-03283,erythromycin,Resistant
1280.51807,Staphylococcus aureus 14-03283,gentamicin,Susceptible
1280.51807,Staphylococcus aureus 14-03283,tetracycline,Susceptible
1280.51808,Staphylococcus aureus 15-00680,ciprofloxacin,Resistant
1280.51808,Staphylococcus aureus 15-00680,clindamycin,Resistant
1280.51808,Staphylococcus aureus 15-00680,erythromycin,Resistant
1280.51808,Staphylococcus aureus 15-00680,gentamicin,Susceptible
1280.51808,Staphylococcus aureus 15-00680,tetracycline,Susceptible
1280.51809,Staphylococcus aureus 15-00826,ciprofloxacin,Resistant
1280.51809,Staphylococcus aureus 15-00826,clindamycin,Resistant
1280.51809,Staphylococcus aureus 15-00826,erythromycin,Resistant
1280.51809,Staphylococcus aureus 15-00826,gentamicin,Susceptible
1280.51809,Staphylococcus aureus 15-00826,tetracycline,Susceptible
1280.51810,Staphylococcus aureus 14-00046,ciprofloxacin,Resistant
1280.51810,Staphylococcus aureus 14-00046,clindamycin,Resistant
1280.51810,Staphylococcus aureus 14-00046,erythromycin,Resistant
1280.51810,Staphylococcus aureus 14-00046,gentamicin,Susceptible
1280.51810,Staphylococcus aureus 14-00046,tetracycline,Susceptible
1280.51812,Staphylococcus aureus 14-01371,ciprofloxacin,Resistant
1280.51812,Staphylococcus aureus 14-01371,clindamycin,Resistant
1280.51812,Staphylococcus aureus 14-01371,erythromycin,Resistant
1280.51812,Staphylococcus aureus 14-01371,gentamicin,Susceptible
1280.51812,Staphylococcus aureus 14-01371,tetracycline,Susceptible
1280.51813,Staphylococcus aureus 14-01258,ciprofloxacin,Resistant
1280.51813,Staphylococcus aureus 14-01258,clindamycin,Resistant
1280.51813,Staphylococcus aureus 14-01258,erythromycin,Resistant
1280.51813,Staphylococcus aureus 14-01258,gentamicin,Susceptible
1280.51813,Staphylococcus aureus 14-01258,tetracycline,Susceptible
1280.51814,Staphylococcus aureus 08-02052,ciprofloxacin,Resistant
1280.51814,Staphylococcus aureus 08-02052,clindamycin,Resistant
1280.51814,Staphylococcus aureus 08-02052,erythromycin,Resistant
1280.51814,Staphylococcus aureus 08-02052,gentamicin,Susceptible
1280.51814,Staphylococcus aureus 08-02052,tetracycline,Susceptible
1280.51815,Staphylococcus aureus 14-00724,ciprofloxacin,Resistant
1280.51815,Staphylococcus aureus 14-00724,clindamycin,Resistant
1280.51815,Staphylococcus aureus 14-00724,erythromycin,Resistant
1280.51815,Staphylococcus aureus 14-00724,gentamicin,Susceptible
1280.51815,Staphylococcus aureus 14-00724,tetracycline,Susceptible
1280.51816,Staphylococcus aureus 14-03011,ciprofloxacin,Resistant
1280.51816,Staphylococcus aureus 14-03011,clindamycin,Resistant
1280.51816,Staphylococcus aureus 14-03011,erythromycin,Resistant
1280.51816,Staphylococcus aureus 14-03011,gentamicin,Susceptible
1280.51816,Staphylococcus aureus 14-03011,tetracycline,Susceptible
1280.51817,Staphylococcus aureus 15-00434,ciprofloxacin,Resistant
1280.51817,Staphylococcus aureus 15-00434,clindamycin,Resistant
1280.51817,Staphylococcus aureus 15-00434,erythromycin,Resistant
1280.51817,Staphylococcus aureus 15-00434,gentamicin,Susceptible
1280.51817,Staphylococcus aureus 15-00434,tetracycline,Susceptible
1280.51818,Staphylococcus aureus 15-00574,ciprofloxacin,Resistant
1280.51818,Staphylococcus aureus 15-00574,clindamycin,Resistant
1280.51818,Staphylococcus aureus 15-00574,erythromycin,Resistant
1280.51818,Staphylococcus aureus 15-00574,gentamicin,Susceptible
1280.51818,Staphylococcus aureus 15-00574,tetracycline,Susceptible
1280.51819,Staphylococcus aureus 16-02942,ciprofloxacin,Resistant
1280.51819,Staphylococcus aureus 16-02942,clindamycin,Resistant
1280.51819,Staphylococcus aureus 16-02942,erythromycin,Resistant
1280.51819,Staphylococcus aureus 16-02942,gentamicin,Susceptible
1280.51819,Staphylococcus aureus 16-02942,tetracycline,Susceptible
1280.51820,Staphylococcus aureus 16-02597,ciprofloxacin,Resistant
1280.51820,Staphylococcus aureus 16-02597,clindamycin,Resistant
1280.51820,Staphylococcus aureus 16-02597,erythromycin,Resistant
1280.51820,Staphylococcus aureus 16-02597,gentamicin,Susceptible
1280.51820,Staphylococcus aureus 16-02597,tetracycline,Susceptible
1280.51821,Staphylococcus aureus 11-03623,ciprofloxacin,Resistant
1280.51821,Staphylococcus aureus 11-03623,clindamycin,Resistant
1280.51821,Staphylococcus aureus 11-03623,erythromycin,Resistant
1280.51821,Staphylococcus aureus 11-03623,gentamicin,Susceptible
1280.51821,Staphylococcus aureus 11-03623,tetracycline,Susceptible
1280.51823,Staphylococcus aureus 12-03115,ciprofloxacin,Resistant
1280.51823,Staphylococcus aureus 12-03115,clindamycin,Resistant
1280.51823,Staphylococcus aureus 12-03115,erythromycin,Resistant
1280.51823,Staphylococcus aureus 12-03115,gentamicin,Susceptible
1280.51823,Staphylococcus aureus 12-03115,tetracycline,Susceptible
1280.51824,Staphylococcus aureus 13-03831,ciprofloxacin,Resistant
1280.51824,Staphylococcus aureus 13-03831,clindamycin,Resistant
1280.51824,Staphylococcus aureus 13-03831,erythromycin,Resistant
1280.51824,Staphylococcus aureus 13-03831,gentamicin,Susceptible
1280.51824,Staphylococcus aureus 13-03831,tetracycline,Susceptible
1280.51825,Staphylococcus aureus 08-02376,ciprofloxacin,Resistant
1280.51825,Staphylococcus aureus 08-02376,clindamycin,Resistant
1280.51825,Staphylococcus aureus 08-02376,erythromycin,Resistant
1280.51825,Staphylococcus aureus 08-02376,gentamicin,Susceptible
1280.51825,Staphylococcus aureus 08-02376,tetracycline,Susceptible
1280.51826,Staphylococcus aureus 13-03523-2,ciprofloxacin,Resistant
1280.51826,Staphylococcus aureus 13-03523-2,clindamycin,Resistant
1280.51826,Staphylococcus aureus 13-03523-2,erythromycin,Resistant
1280.51826,Staphylococcus aureus 13-03523-2,gentamicin,Susceptible
1280.51826,Staphylococcus aureus 13-03523-2,tetracycline,Susceptible
1280.51828,Staphylococcus aureus 10-00410,ciprofloxacin,Resistant
1280.51828,Staphylococcus aureus 10-00410,clindamycin,Resistant
1280.51828,Staphylococcus aureus 10-00410,erythromycin,Resistant
1280.51828,Staphylococcus aureus 10-00410,gentamicin,Susceptible
1280.51828,Staphylococcus aureus 10-00410,tetracycline,Susceptible
1280.51829,Staphylococcus aureus 13-00543,ciprofloxacin,Resistant
1280.51829,Staphylococcus aureus 13-00543,clindamycin,Resistant
1280.51829,Staphylococcus aureus 13-00543,erythromycin,Resistant
1280.51829,Staphylococcus aureus 13-00543,gentamicin,Susceptible
1280.51829,Staphylococcus aureus 13-00543,tetracycline,Susceptible
1280.51830,Staphylococcus aureus 11-02222,ciprofloxacin,Resistant
1280.51830,Staphylococcus aureus 11-02222,clindamycin,Resistant
1280.51830,Staphylococcus aureus 11-02222,erythromycin,Resistant
1280.51830,Staphylococcus aureus 11-02222,gentamicin,Susceptible
1280.51830,Staphylococcus aureus 11-02222,tetracycline,Susceptible
1280.51831,Staphylococcus aureus 11-03269,ciprofloxacin,Resistant
1280.51831,Staphylococcus aureus 11-03269,clindamycin,Resistant
1280.51831,Staphylococcus aureus 11-03269,erythromycin,Resistant
1280.51831,Staphylococcus aureus 11-03269,gentamicin,Susceptible
1280.51831,Staphylococcus aureus 11-03269,tetracycline,Susceptible
1280.51832,Staphylococcus aureus 13-03524,ciprofloxacin,Resistant
1280.51832,Staphylococcus aureus 13-03524,clindamycin,Resistant
1280.51832,Staphylococcus aureus 13-03524,erythromycin,Resistant
1280.51832,Staphylococcus aureus 13-03524,gentamicin,Susceptible
1280.51832,Staphylococcus aureus 13-03524,tetracycline,Susceptible
1280.51833,Staphylococcus aureus 08-00141,ciprofloxacin,Resistant
1280.51833,Staphylococcus aureus 08-00141,clindamycin,Resistant
1280.51833,Staphylococcus aureus 08-00141,erythromycin,Resistant
1280.51833,Staphylococcus aureus 08-00141,gentamicin,Susceptible
1280.51833,Staphylococcus aureus 08-00141,tetracycline,Susceptible
1280.51834,Staphylococcus aureus 09-01101,ciprofloxacin,Resistant
1280.51834,Staphylococcus aureus 09-01101,clindamycin,Resistant
1280.51834,Staphylococcus aureus 09-01101,erythromycin,Resistant
1280.51834,Staphylococcus aureus 09-01101,gentamicin,Susceptible
1280.51834,Staphylococcus aureus 09-01101,tetracycline,Susceptible
1280.51835,Staphylococcus aureus 09-00347,ciprofloxacin,Resistant
1280.51835,Staphylococcus aureus 09-00347,clindamycin,Resistant
1280.51835,Staphylococcus aureus 09-00347,erythromycin,Resistant
1280.51835,Staphylococcus aureus 09-00347,gentamicin,Susceptible
1280.51835,Staphylococcus aureus 09-00347,tetracycline,Susceptible
1280.51836,Staphylococcus aureus 13-00373,ciprofloxacin,Resistant
1280.51836,Staphylococcus aureus 13-00373,clindamycin,Resistant
1280.51836,Staphylococcus aureus 13-00373,erythromycin,Resistant
1280.51836,Staphylococcus aureus 13-00373,gentamicin,Susceptible
1280.51836,Staphylococcus aureus 13-00373,tetracycline,Susceptible
1280.51837,Staphylococcus aureus 12-03108,ciprofloxacin,Resistant
1280.51837,Staphylococcus aureus 12-03108,clindamycin,Resistant
1280.51837,Staphylococcus aureus 12-03108,erythromycin,Resistant
1280.51837,Staphylococcus aureus 12-03108,gentamicin,Susceptible
1280.51837,Staphylococcus aureus 12-03108,tetracycline,Susceptible
1280.51838,Staphylococcus aureus 12-03831-2,ciprofloxacin,Resistant
1280.51838,Staphylococcus aureus 12-03831-2,clindamycin,Resistant
1280.51838,Staphylococcus aureus 12-03831-2,erythromycin,Resistant
1280.51838,Staphylococcus aureus 12-03831-2,gentamicin,Susceptible
1280.51838,Staphylococcus aureus 12-03831-2,tetracycline,Susceptible
1280.51839,Staphylococcus aureus 12-03784,ciprofloxacin,Resistant
1280.51839,Staphylococcus aureus 12-03784,clindamycin,Resistant
1280.51839,Staphylococcus aureus 12-03784,erythromycin,Resistant
1280.51839,Staphylococcus aureus 12-03784,gentamicin,Susceptible
1280.51839,Staphylococcus aureus 12-03784,tetracycline,Susceptible
1280.51840,Staphylococcus aureus 11-01772,ciprofloxacin,Resistant
1280.51840,Staphylococcus aureus 11-01772,clindamycin,Resistant
1280.51840,Staphylococcus aureus 11-01772,erythromycin,Resistant
1280.51840,Staphylococcus aureus 11-01772,gentamicin,Susceptible
1280.51840,Staphylococcus aureus 11-01772,tetracycline,Susceptible
1280.51841,Staphylococcus aureus 12-02289,ciprofloxacin,Resistant
1280.51841,Staphylococcus aureus 12-02289,clindamycin,Resistant
1280.51841,Staphylococcus aureus 12-02289,erythromycin,Resistant
1280.51841,Staphylococcus aureus 12-02289,gentamicin,Susceptible
1280.51841,Staphylococcus aureus 12-02289,tetracycline,Susceptible
1280.51842,Staphylococcus aureus 12-02755,ciprofloxacin,Resistant
1280.51842,Staphylococcus aureus 12-02755,clindamycin,Resistant
1280.51842,Staphylococcus aureus 12-02755,erythromycin,Resistant
1280.51842,Staphylococcus aureus 12-02755,gentamicin,Susceptible
1280.51842,Staphylococcus aureus 12-02755,tetracycline,Susceptible
