genome_id,genome_name,antibiotic,drug_class,final_label,n_lab_records,pubmed_ids,laboratory_typing_method,testing_standard
1280.30253,Staphylococcus aureus strain HICF0704,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30254,Staphylococcus aureus strain HICF0703,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30255,Staphylococcus aureus strain HICF0702,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30256,Staphylococcus aureus strain HICF0727,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30257,Staphylococcus aureus strain HICF0725,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30258,Staphylococcus aureus strain HICF0723,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30259,Staphylococcus aureus strain HICF0722,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30260,Staphylococcus aureus strain HICF0724,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30261,Staphylococcus aureus strain HICF0721,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30262,Staphylococcus aureus strain HICF0717,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30263,Staphylococcus aureus strain HICF0737,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30264,Staphylococcus aureus strain HICF0736,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30265,Staphylococcus aureus strain HICF0735,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30266,Staphylococcus aureus strain HICF0738,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30267,Staphylococcus aureus strain HICF0739,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30268,Staphylococcus aureus strain HICF0728,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30269,Staphylococcus aureus strain HICF0729,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30270,Staphylococcus aureus strain HICF0733,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30271,Staphylococcus aureus strain HICF0731,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30272,Staphylococcus aureus strain HICF0734,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30273,Staphylococcus aureus strain HICF0730,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30274,Staphylococcus aureus strain HICF0726,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30275,Staphylococcus aureus strain HICF0718,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30276,Staphylococcus aureus strain HICF0720,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30277,Staphylococcus aureus strain HICF0719,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30278,Staphylococcus aureus strain HICF0748,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30279,Staphylococcus aureus strain HICF0740,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30280,Staphylococcus aureus strain HICF0744,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30281,Staphylococcus aureus strain HICF0742,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30282,Staphylococcus aureus strain HICF0753,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30283,Staphylococcus aureus strain HICF0752,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30284,Staphylococcus aureus strain HICF0754,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30285,Staphylococcus aureus strain HICF0747,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30286,Staphylococcus aureus strain HICF0743,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30287,Staphylococcus aureus strain HICF0751,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30288,Staphylococcus aureus strain HICF0745,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30289,Staphylococcus aureus strain HICF0761,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30291,Staphylococcus aureus strain HICF0760,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30292,Staphylococcus aureus strain HICF0767,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30293,Staphylococcus aureus strain HICF0765,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30294,Staphylococcus aureus strain HICF0762,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30295,Staphylococcus aureus strain HICF0763,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30296,Staphylococcus aureus strain HICF0758,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30297,Staphylococcus aureus strain HICF0755,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30298,Staphylococcus aureus strain HICF0756,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30299,Staphylococcus aureus strain HICF0757,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30300,Staphylococcus aureus strain HICF0772,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30301,Staphylococcus aureus strain HICF0778,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30302,Staphylococcus aureus strain HICF0779,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30303,Staphylococcus aureus strain HICF0768,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30304,Staphylococcus aureus strain HICF0774,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30305,Staphylococcus aureus strain HICF0771,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30306,Staphylococcus aureus strain HICF0776,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30307,Staphylococcus aureus strain HICF0770,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30308,Staphylococcus aureus strain HICF0777,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30309,Staphylococcus aureus strain HICF0775,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30310,Staphylococcus aureus strain HICF0769,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30311,Staphylococcus aureus strain HICF0780,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30312,Staphylococcus aureus strain HICF0785,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30313,Staphylococcus aureus strain HICF0788,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30314,Staphylococcus aureus strain HICF0790,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30315,Staphylococcus aureus strain HICF0782,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30316,Staphylococcus aureus strain HICF0781,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30318,Staphylococcus aureus strain HICF0789,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30319,Staphylococcus aureus strain HICF0791,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30320,Staphylococcus aureus strain HICF0786,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30321,Staphylococcus aureus strain HICF0787,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30322,Staphylococcus aureus strain HICF0800,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30323,Staphylococcus aureus strain HICF0799,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30324,Staphylococcus aureus strain HICF0807,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30325,Staphylococcus aureus strain HICF0798,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30326,Staphylococcus aureus strain HICF0806,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30327,Staphylococcus aureus strain HICF0797,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30328,Staphylococcus aureus strain HICF0802,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30329,Staphylococcus aureus strain HICF0801,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30330,Staphylococcus aureus strain HICF0794,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30331,Staphylococcus aureus strain HICF0796,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30332,Staphylococcus aureus strain HICF0792,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30333,Staphylococcus aureus strain HICF0820,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30334,Staphylococcus aureus strain HICF0819,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30335,Staphylococcus aureus strain HICF0821,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30336,Staphylococcus aureus strain HICF0817,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30337,Staphylococcus aureus strain HICF0816,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30338,Staphylococcus aureus strain HICF0814,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30339,Staphylococcus aureus strain HICF0810,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30340,Staphylococcus aureus strain HICF0812,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30343,Staphylococcus aureus strain HICF0809,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30344,Staphylococcus aureus strain HICF0828,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30345,Staphylococcus aureus strain HICF0831,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30346,Staphylococcus aureus strain HICF0824,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30347,Staphylococcus aureus strain HICF0830,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30348,Staphylococcus aureus strain HICF0829,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30349,Staphylococcus aureus strain HICF0826,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30350,Staphylococcus aureus strain HICF0823,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30351,Staphylococcus aureus strain HICF0822,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30352,Staphylococcus aureus strain HICF0833,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30354,Staphylococcus aureus strain HICF0832,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30355,Staphylococcus aureus strain HICF0847,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30356,Staphylococcus aureus strain HICF0845,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30357,Staphylococcus aureus strain HICF0835,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30358,Staphylococcus aureus strain HICF0844,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30359,Staphylococcus aureus strain HICF0846,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30361,Staphylococcus aureus strain HICF0841,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30362,Staphylococcus aureus strain HICF0837,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30363,Staphylococcus aureus strain HICF0839,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30364,Staphylococcus aureus strain HICF0840,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30365,Staphylococcus aureus strain HICF0838,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30366,Staphylococcus aureus strain HICF0858,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30367,Staphylococcus aureus strain HICF0857,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30369,Staphylococcus aureus strain HICF0856,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30371,Staphylococcus aureus strain HICF0851,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30372,Staphylococcus aureus strain HICF0855,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30373,Staphylococcus aureus strain HICF0849,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30374,Staphylococcus aureus strain HICF0848,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30375,Staphylococcus aureus strain HICF0850,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30376,Staphylococcus aureus strain HICF0860,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30377,Staphylococcus aureus strain HICF0862,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30379,Staphylococcus aureus strain HICF0861,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30381,Staphylococcus aureus strain HICF0865,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30382,Staphylococcus aureus strain HICF0866,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30383,Staphylococcus aureus strain HICF0867,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30384,Staphylococcus aureus strain HICF0868,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30385,Staphylococcus aureus strain HICF0869,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30387,Staphylococcus aureus strain HICF0854,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30388,Staphylococcus aureus strain HICF0879,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30389,Staphylococcus aureus strain HICF0886,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30391,Staphylococcus aureus strain HICF0885,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30392,Staphylococcus aureus strain HICF0881,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30393,Staphylococcus aureus strain HICF0878,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30394,Staphylococcus aureus strain HICF0874,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30395,Staphylococcus aureus strain HICF0871,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30396,Staphylococcus aureus strain HICF0873,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30397,Staphylococcus aureus strain HICF0875,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30398,Staphylococcus aureus strain HICF0872,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30399,Staphylococcus aureus strain HICF0899,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30400,Staphylococcus aureus strain HICF0889,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30401,Staphylococcus aureus strain HICF0891,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30402,Staphylococcus aureus strain HICF0898,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30403,Staphylococcus aureus strain HICF0896,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30404,Staphylococcus aureus strain HICF0897,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30405,Staphylococcus aureus strain HICF0902,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30406,Staphylococcus aureus strain HICF0890,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30407,Staphylococcus aureus strain HICF0892,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30408,Staphylococcus aureus strain HICF0887,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30409,Staphylococcus aureus strain HICF0893,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30410,Staphylococcus aureus strain HICF0905,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30411,Staphylococcus aureus strain HICF0906,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30412,Staphylococcus aureus strain HICF0904,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30413,Staphylococcus aureus strain HICF0910,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30414,Staphylococcus aureus strain HICF0908,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30415,Staphylococcus aureus strain HICF0909,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30416,Staphylococcus aureus strain HICF0912,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30417,Staphylococcus aureus strain HICF0915,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30418,Staphylococcus aureus strain HICF0913,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30419,Staphylococcus aureus strain HICF0916,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30420,Staphylococcus aureus strain HICF0903,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30421,Staphylococcus aureus strain HICF0928,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
1280.30422,Staphylococcus aureus strain HICF0919,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),susceptible,1,32025709,Disk diffusion,EUCAST
1280.30423,Staphylococcus aureus strain HICF0920,ciprofloxacin,FLUOROQUINOLONE (gyrA/grlA),resistant,1,32025709,Disk diffusion,EUCAST
